compound,reversal_score,DAM_up,IFN_up,Chemokine_up,Homeo_down
ei-286,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
ei-215,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
reserpine,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
remoxipride hydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
r406,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
rhodomyrtoxin b,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
obaa,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
benzoxiquine,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K86574132,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K90999434,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
b3063,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
b675700.cdx,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
amiodarone hydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
amlodipine besylate,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
nrb 04155,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
np-001236,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K72615639,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
nizatidine,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K75081836,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
bibu 1361 dihydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K82837433,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K83336168,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K35483542,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
"ly-163,502",1.8335529593019233,0.1218142129798249,,0.0709473774154047,
artesunate,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K33116223,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K38340366,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
st4029573,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
amyleine hydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
srt-1720,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
mafenide hydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
mebendazole,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1152,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K31706415,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
su11652,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K86472598,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
arp 101,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-K23978082,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
t5212475,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1017,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1014,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1080,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
cucurbitacin i,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-A11087911,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
inhibitor bec hydrochloride,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
6-diazo-5-oxo-l-norleucine,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
erk inhibitor 11e,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
ethyl-beta-carboline-3-carboxylate,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
flufenamic acid,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1053,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
s1018,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
valdecoxib,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-A68065211,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-A18411371,1.8335529593019233,0.1218142129798249,,0.0709473774154047,
BRD-A37735495,1.833116041636441,0.121936824629024,,0.0709473774154047,
sulpiride,1.833116041636441,0.121936824629024,,0.0709473774154047,
hy-10992,1.833116041636441,0.121936824629024,,0.0709473774154047,
meclofenamic acid sodium salt monohydrate,1.833116041636441,0.121936824629024,,0.0709473774154047,
rhamnetin,1.833116041636441,0.121936824629024,,0.0709473774154047,
BRD-K64642496,1.833116041636441,0.121936824629024,,0.0709473774154047,
ncgc00184891-01,1.833116041636441,0.121936824629024,,0.0709473774154047,
s1030,1.833116041636441,0.121936824629024,,0.0709473774154047,
as605240,1.833116041636441,0.121936824629024,,0.0709473774154047,
BRD-K18724229,1.833116041636441,0.121936824629024,,0.0709473774154047,
BRD-K50387473,1.833116041636441,0.121936824629024,,0.0709473774154047,
BRD-K30849099,1.833116041636441,0.121936824629024,,0.0709473774154047,
fludrocortisone acetate,1.8326644866946111,0.1218142129798249,,0.0711290383332956,
s1485,1.8326644866946111,0.1218142129798249,,0.0711290383332956,
BRD-K27484191,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
ncgc00182382-01,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
cdc,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-A47816767,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
clofarabine,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-A18725729,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
s1130,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
a8674,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
mesoridazine besylate,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-K69852452,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
bl-009,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
bithionate sodium,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
hy-11004,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-K41859756,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-K73261812,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
5-nonyloxytryptamine,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
BRD-A98444709,1.8324953700120123,0.1221112151334031,,0.0709473774154047,
methoxsalen,1.8322356034113298,0.1218142129798249,,0.0712168960348166,
triclosan,1.8319852421469653,0.1222547328042155,,0.0709473774154047,
BRD-A83124583,1.8319852421469653,0.1222547328042155,,0.0709473774154047,
BRD-A20697603,1.8319852421469653,0.1222547328042155,,0.0709473774154047,
lonidamine,1.8319852421469653,0.1222547328042155,,0.0709473774154047,
BRD-K00954209,1.8319852421469653,0.1222547328042155,,0.0709473774154047,
ly 303511,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
ketoprofen,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
medrysone,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
s1057,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
7b-cis,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K82732294,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
stock3s-04022,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K39345836,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
ag 555,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
ncgc00182390-01,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
s(-)-timolol,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
tpca-1,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
sarmentogenin,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K52321331,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
brazilin,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
c3930,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
prestw-550,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
nsc 95397,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
norethindrone acetate,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
nicardipine hydrochloride,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
k784-3131,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
syrosingopine,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
ag 957,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
prednisolone acetate,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
tw 37,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
s1475,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
ncgc00188535-01,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
cyt997,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K71726959,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
a112550.cdx,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
daunorubicin hydrochloride,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
gamma-linolenic acid (18:3 n-6),1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K15563106,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
fenbendazole,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
n- (2-aminoethyl)-4-chlorobenzamide (ro-16-6491),1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-K95138506,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-A58924247,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
lomatin,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
way 170523,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
z-leu3-vs,1.8314352524064783,0.1224096540503466,,0.0709473774154047,
BRD-A49848186,1.8311856256697956,0.1218142129798249,,0.0714324446498854,
ncgc00165208-01,1.8311856256697956,0.1218142129798249,,0.0714324446498854,
BRD-K04853698,1.8311856256697956,0.1218142129798249,,0.0714324446498854,
BRD-K35716340,1.8311856256697956,0.1218142129798249,,0.0714324446498854,
jlk 6,1.8311108149844677,0.1225011337078354,,0.0709473774154047,
fenretinide,1.8311108149844677,0.1225011337078354,,0.0709473774154047,
ncgc00165289-01,1.8308130055970127,0.1218142129798249,,0.0715090960990052,
stk397047,1.8308130055970127,0.1218142129798249,,0.0715090960990052,
ncgc00242335-01,1.8298470027910674,0.1218142129798249,,0.0717081951865504,
nonoxynol-9,1.8298470027910674,0.1218142129798249,,0.0717081951865504,
vu0418947-2,1.8290679187743508,0.1224096540503466,,0.0714324446498854,
temsirolimus [ci779],1.8288092095982869,0.123152069231149,,0.0709473774154047,
BRD-K15716662,1.8286952987015679,0.1224096540503466,,0.0715090960990052,
BRD-K88278225,1.8284665347730942,0.1222547328042155,,0.0716695587296754,
BRD-U73238814,1.8282681183915614,0.1233056010701849,,0.0709473774154047,
glipizide,1.8282681183915614,0.1233056010701849,,0.0709473774154047,
mometasone furoate,1.8282681183915614,0.1233056010701849,,0.0709473774154047,
BRD-K55127335,1.8282681183915614,0.1233056010701849,,0.0709473774154047,
BRD-U88878891,1.8282681183915614,0.1233056010701849,,0.0709473774154047,
BRD-K17140735,1.828246218776163,0.1218142129798249,,0.0720393477388743,
BRD-K56653679,1.8280294480928343,0.1218142129798249,,0.0720843082778734,
BRD-K01896723,1.8279648344256643,0.1211717984940226,,0.0725758305445804,
BRD-K89224880,1.8274253778530718,0.1218142129798249,,0.0722097469580451,
cercosporin,1.8274253778530718,0.1218142129798249,,0.0722097469580451,
cefixime,1.8274253778530718,0.1218142129798249,,0.0722097469580451,
BRD-K72238567,1.827188629486252,0.1221112151334031,,0.0720393477388743,
rosuvastatin calcium,1.8270654846795233,0.1236475280125219,,0.0709473774154047,
BRD-K63068307,1.8270654846795233,0.1236475280125219,,0.0709473774154047,
idarubicin hcl,1.8270654846795233,0.1236475280125219,,0.0709473774154047,
ncgc00182361-01,1.8270654846795233,0.1236475280125219,,0.0709473774154047,
ei-263,1.8269884601875896,0.121936824629024,,0.0722097469580451,
p0030,1.8268611955604461,0.1237057046359566,,0.0709473774154047,
diphenylcyclopropenone,1.8268611955604461,0.1237057046359566,,0.0709473774154047,
ncgc00241077-01,1.8268044225834155,,0.104798509779421,,0.0905548033415685
enrofloxacin,1.8259650155465459,0.1239612387208105,,0.0709473774154047,
valproic acid,1.8259650155465459,0.1239612387208105,,0.0709473774154047,
fluocinolone acetonide,1.8259650155465459,0.1239612387208105,,0.0709473774154047,
hy-11009,1.8259650155465459,0.1239612387208105,,0.0709473774154047,
purvalanol a,1.8259650155465459,0.1239612387208105,,0.0709473774154047,
albendazole,1.8259117411973895,0.1224096540503466,,0.0720843082778734,
BRD-K02113016,1.8250197653796123,0.1218142129798249,,0.0727114555829903,
butein,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
BRD-K78373679,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
ku-0063794,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
s1527,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
BRD-K66792149,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
BRD-K39944607,1.8249764551990815,0.1242437261695534,,0.0709473774154047,
np-009265,1.8239621760897013,0.1221112151334031,,0.0727114555829903,
palda,1.8237085299595786,0.124606986455418,,0.0709473774154047,
BRD-A27640568,1.8237085299595786,0.124606986455418,,0.0709473774154047,
BRD-K91145395,1.823651754825511,0.121936824629024,,0.0729065764032825,
ossk 645668,1.8221569206866655,0.1250529675855737,,0.0709473774154047,
malonoben,1.8221569206866655,0.1250529675855737,,0.0709473774154047,
ikk 16,1.8221569206866655,0.1250529675855737,,0.0709473774154047,
digoxigenin,1.8214236308417544,0.1218142129798249,,0.0734679644003563,
BRD-K55844427,1.8214236308417544,0.1218142129798249,,0.0734679644003563,
BRD-K56515112 (medrysone),1.8212710913936359,0.12530829809901,,0.0709473774154047,
jnj 16259685,1.8198635781094745,0.125715070959418,,0.0709473774154047,
ei-332,1.8198635781094745,0.125715070959418,,0.0709473774154047,
BRD-K58214070,1.8198635781094745,0.125715070959418,,0.0709473774154047,
BRD-K25536815,1.8198635781094745,0.125715070959418,,0.0709473774154047,
ncgc00182357-01,1.819416966981755,0.1250529675855737,,0.0715090960990052,
betamethasone acetate,1.8184218267057686,0.1224096540503466,,0.0736551517182566,
BRD-U86222656,1.8181877827506079,0.1262010999602898,,0.0709473774154047,
BRD-K72817452,1.8181877827506079,0.1262010999602898,,0.0709473774154047,
s1170,1.8176905935844796,0.1218142129798249,,0.0742616002372649,
BRD-K68191783,1.8169977782955689,0.1266795306389231,0.0708548723785958,,
cmpd-1,1.8166334094775767,0.1250529675855737,,0.0720843082778734,
hy-11068,1.8165444773608752,0.1266795306389231,,0.0709473774154047,
BRD-A60245366,1.8163234192487392,0.1224096540503466,,0.0741013530023837,
hy-10044,1.8163234192487392,0.1224096540503466,,0.0741013530023837,
riboflavine,1.814607989493914,0.1269855957691366,,0.0711290383332956,
quizartinib,1.8141917132541785,0.1273676716377087,,0.0709473774154047,
BRD-A80574334,1.8141917132541785,0.1273676716377087,,0.0709473774154047,
ncgc00188488-01,1.812874357363585,0.1273676716377087,,0.0712168960348166,
BRD-A00420644,1.812874357363585,0.1273676716377087,,0.0712168960348166,
ed csc 15,1.812466602813906,0.122846910281489,,0.0745952972611129,
BRD-K50234570,1.8121721561562998,0.1279613363082953,,0.0709473774154047,
imodium,1.8118626528187287,0.1218142129798249,,0.075517782592179,
BRD-K18163752,1.8109218380339054,0.1218142129798249,,0.0757225530054223,
BRD-K14027855,1.8109218380339054,0.1218142129798249,,0.0757225530054223,
C646,1.8098048225241723,0.1279613363082953,,0.0714324446498854,
s1118,1.809047672968048,0.1288852594091903,,0.0709473774154047,
BRD-U43867373,1.809047672968048,0.1288852594091903,,0.0709473774154047,
BRD-U44618005,1.8077951790803148,0.1285019248912812,,0.0714692105041924,
pdgf receptor tyrosine kinase inhibitor i,1.8075086165239844,0.1293428143420514,,0.0709473774154047,
s1104,1.8069331216587816,0.1218142129798249,,0.0765968911757195,
diphenyleneiodonium chloride,1.8063077192631374,0.1288852594091903,,0.0715090960990052,
s1154,1.805369572998504,0.1299814417858817,,0.0709473774154047,
BRD-K10906552,1.804841705638525,0.1218142129798249,,0.0770593627735303,
ncgc00184834-01,1.8044047879730427,0.121936824629024,,0.0770593627735303,
BRD-K23673040,1.8042436480372213,0.1048915937880922,0.0930614005896247,,
ncgc00185090-03,1.8035857446617753,0.1305164276621035,,0.0709473774154047,
BRD-K13810148,1.8015056091563442,0.1303182862334748,,0.0715090960990052,
BRD-K79390395,1.799507471403388,0.131031622262386,,0.0714324446498854,
m-3m3fbs,1.7990282025453623,0.1318932957096297,,0.0709473774154047,
ikk inhibitor x,1.7984041303610516,0.1218142129798249,,0.0785004926861305,
hemicholinium bromide,1.7981688485246599,0.131031622262386,,0.0717081951865504,
evodiamine,1.7975197230346749,0.1083275942544626,,0.091133169168439,
mead ethanolamide,1.796949897308495,0.1313999104162143,,0.0717081951865504,
BRD-K70251741,1.796949897308495,0.1313999104162143,,0.0717081951865504,
BRD-K58547240,1.794980602810658,0.1318932957096297,,0.0717787425600558,
ei-247,1.794609735076475,0.1218142129798249,,0.0793625066706192,
BRD-K61981833,1.7936189536668974,0.1335463335849573,,0.0709473774154047,
rg 108,1.7936189536668974,0.1335463335849573,,0.0709473774154047,
BRD-A62809825,1.7930720082029126,0.1322499498297577,,0.0719309166576898,
BRD-K28366633,1.791396843360945,0.1326011648119076,,0.0720393477388743,
lidoflazine,1.791396843360945,0.1326011648119076,,0.0720393477388743,
"androsta-1,4-dien-3,17-dione",1.7909796124280999,0.1224096540503466,,0.079708731231605,
nsc 632839 hydrochloride,1.7901300909012812,0.1346234859615491,,0.0709473774154047,
BRD-K02641134,1.7894559605895648,0.133128626433715,,0.0720843082778734,
rimexolone,1.7894559605895648,0.133128626433715,,0.0720843082778734,
etodolac,1.7871742882929356,0.1218142129798249,,0.0810792429692802,
s1362,1.7871570021780179,0.1355482518098433,,0.0709473774154047,
bucladesine,1.7822455563293471,0.1346234859615491,,0.0725758305445804,
BRD-K60870698,1.7817213827008382,0.1372554317539788,,0.0709473774154047,
jtc 801,1.7817213827008382,0.1372554317539788,,0.0709473774154047,
ncgc00167398-02,1.7815917507289658,0.1326011648119076,,0.0741013530023837,
cgk 733,1.7807258995100599,0.1224096540503466,,0.0820961966160114,
BRD-K71142328,1.780057264121799,0.1351015914567459,,0.0727114555829903,
chelidonine (+),1.7795020004213276,0.1224096540503466,,0.0823859039649833,
triptolide,1.778760174840194,0.177636659508987,,0.0518363047511809,
minoxidil,1.7785237660055468,0.138269743421266,,0.0709473774154047,
BRD-K11795542,1.778125691029166,0.1224096540503466,,0.0827129095452936,
CH5424802,1.7778568752319057,0.1218142129798249,,0.0832830173657856,
nsc 3852,1.7768381674753506,0.1388074434521387,,0.0709473774154047,
ncgc00182371-01,1.775460324889814,0.1221112151334031,,0.0836045960226138,
ag14361,1.7753347840951972,0.1392887813949889,,0.0709473774154047,
a-275,1.77448208082389,0.1365540405970413,,0.0729065764032825,
BRD-A75931230,1.7722321662187528,0.1402874291970555,,0.0709473774154047,
salmeterol,1.7722321662187528,0.1402874291970555,,0.0709473774154047,
BRD-K38615104,1.7705545723881744,0.1408303798161765,,0.0709473774154047,
BRD-K04923131,1.7705545723881744,0.1408303798161765,,0.0709473774154047,
BRD-K64314806,1.770532286798077,0.136958599914855,,0.0734679644003563,
BRD-K70917163,1.770532286798077,0.136958599914855,,0.0734679644003563,
s1085,1.7696834994959922,0.141113129512527,,0.0709473774154047,
BRD-K65955264,1.7692470963130653,0.1224096540503466,,0.0848538479394975,
BRD-A35020550,1.7687079570001285,0.1372554317539788,,0.0736551517182566,
fluspirilen,1.7645224703958007,0.1428000805979604,,0.0709473774154047,
piroxicam,1.7644789837204207,0.1224096540503466,,0.086026386742438,
(-)-gallocatechin gallate,1.7640420958599665,0.1218142129798249,,0.0866612453324102,
r2146,1.762870085224275,0.1433444351823553,,0.0709473774154047,
kuc104135 kuc104135n,1.7618375709575256,,0.1263466326158813,,0.0905548033415685
s1019,1.7587986521475174,0.1446945824253111,,0.0709473774154047,
nadolol,1.7587986521475174,0.1446945824253111,,0.0709473774154047,
helveticoside,1.7532185778951757,0.1465656995003007,,0.0709473774154047,
BRD-K95196255,1.748271105320753,0.1482449191743522,,0.0709473774154047,
dibutyrylcyclic amp,1.7479931930127977,0.141113129512527,,0.075517782592179,
BRD-K79382620,1.7471086672871556,0.1486422448825152,,0.0709473774154047,
BRD-K86086851,1.7456491300443382,0.1415698173166621,,0.0757225530054223,
BRD-K53780220,1.7450516574327009,0.1186311937540381,,0.0946099477077607,
ncgc00185094-01,1.744235255395933,,0.0930614005896247,0.0709473774154047,
s1364,1.744235255395933,,0.0930614005896247,0.0709473774154047,
parbendazole,1.7420312995452343,0.1218142129798249,,0.0923290614794182,
syk inhibitor,1.739286368784493,0.1218142129798249,0.0930614005896247,,
BRD-K79222491,1.739286368784493,0.1218142129798249,0.0930614005896247,,
ABT-737,1.739286368784493,0.1218142129798249,0.0930614005896247,,
ikk-3 inhibitor ix,1.739286368784493,0.1218142129798249,0.0930614005896247,,
imatinib,1.739286368784493,0.1218142129798249,0.0930614005896247,,
rondual-kinase-inhibitor,1.739286368784493,0.1218142129798249,0.0930614005896247,,
mefenamic acid,1.7371380620253403,0.1218142129798249,0.0936386120756403,,
HY-11007,1.7347021843462769,0.1218142129798249,0.0942974209770508,,
BRD-K18726304,1.734085887842087,,0.0958200281023653,0.0709473774154047,
gr 79236,1.734085887842087,,0.0958200281023653,0.0709473774154047,
darinaparsin,1.7319537073042268,0.1444192352440108,,0.0768292448821101,
thioguanosine,1.7301752806442585,0.1545523604365021,,0.0709473774154047,
halcinonide,1.7285794025196703,0.1303182862334748,,0.0882102487409429,
GSK1059615,1.7222933290611566,0.1218142129798249,0.0977261712369708,,
BRD-K60895275,1.7193890127465368,,0.0999602624610004,0.0709473774154047,
BRD-K85853281,1.7179094709029037,0.1589796190754622,,0.0709473774154047,
scriptaid,1.7132539431534863,0.160693007796423,,0.0709473774154047,
BRD-A94377914,1.7128402065348518,0.1619946538499234,,0.0703191947928694,
epigallocatechin,1.71169867905629,0.0194223296469141,,,
yk 4-279,1.7113120916946103,0.1233056010701849,,0.0993416524265471,
nimodipine,1.7110305473465492,0.1482449191743522,,0.0789745288721236,
hydrocortisone hemisuccinate,1.7104362545593648,,0.1025695229206488,0.0709473774154047,
BRD-K00366212,1.7091819514531665,0.1486422448825152,,0.0791306514476588,
betamethasone,1.7086987392221258,0.1224096540503466,0.101008282770875,,
BRD-K23644387,1.7038021000445185,,0.1038369352902079,0.0714324446498854,
nsc 663284,1.7023213745287857,0.1224096540503466,,0.1028794641731655,
"2,4-dideoxy-dc-45-a2",1.7014793571412685,0.1501682222898931,,0.0798781971188994,
uk 356618,1.7004780632507481,0.123152069231149,0.1026479497200891,,
BRD-K12401458,1.6992834015562899,,0.1059154709788274,0.0709473774154047,
BRD-K15885023,1.698639466486653,0.1507542446113513,,0.0801426559097681,
skf 96365 hydrochloride,1.6922168080494053,0.1224096540503466,0.1059154709788274,,
BRD-K07877311,1.6902118937206114,0.1694490074271364,,0.0709473774154047,
abt-888 (veliparib),1.6888988990363498,0.1527472333953917,,0.0810792429692802,
bo2 (inhibits rad51),1.6881694819831914,0.1438075354324762,,0.0876114954143014,
progesterone,1.6840462780712975,,0.1106638578590578,0.0709473774154047,
unc0321,1.6815929547491195,,0.1591730147307699,,0.0905548033415685
fulvestrant,1.67946592774784,0.1545523604365021,,0.0820961966160114,
thioridazine hydrochloride,1.6768179254544888,0.1550599878191037,,0.0823859039649833,
methyl benzethonium chloride,1.6768179254544888,0.1550599878191037,,0.0823859039649833,
ncgc00010428-03,1.6607885901998363,,0.1183253821998618,0.0709473774154047,
ncgc00187898-02,1.6594799271199108,0.1585239617587664,,0.0842425383387915,
flunisolide,1.6508331978244153,0.0223443024953223,,,
vindesine,1.6502256217204114,0.1280309057390878,0.1129989610666885,,
ei-155,1.6333516372738606,0.1636056583595292,,0.0873097115921068,
BRD-K55116708,1.6230695921646134,,0.1318944932104875,0.0709473774154047,
chemistry 2804,1.6047173936373005,0.20631629458232,,0.0709473774154047,
PF-04217903,1.6008320104055274,0.0250707882950337,,,
CTB,1.6008320104055274,0.0250707882950337,,,
BRD-K92158425,1.581283829221099,0.1218142129798249,0.1466468568242091,,
mek1/2 inhibitor,1.5743093308919434,,0.1517668744155438,0.0709473774154047,
BRD-K16618170,1.5723392318554632,,0.1355650398486003,0.0798781971188994,
mestranol,1.5691411739586383,0.0269686263415016,,,
remacemide hydrochloride,1.5421872023274583,0.0286954340075935,,,
mrs 1220,1.5335796889823468,0.0292698374790439,,,
BRD-K14711204,1.5317329335743808,,0.1444782221233466,0.0842425383387915,
KW-2449,1.524237571210226,0.0299062823190676,,,
BRD-A47832959,1.5213638034620036,0.0301048312075603,,,
bosutinib,1.5213638034620036,0.0301048312075603,,,
cgp 71683 hydrochloride,1.4820172849884465,0.2251266397287259,,0.0905617450540944,
ncgc00180994-01,1.4817447047141918,0.0329803526620689,,,
sb 202190,1.4643502014478156,0.0343281025212862,,,
BRD-K80346834,1.4207500546979028,0.0379533351288845,,,
regorafenib,1.4207500546979028,0.0379533351288845,,,
danazol,1.4144790507143614,0.0385053388248392,,,
BRD-K40175214,1.3962119253025456,0.0401594794388719,,,
chaetocin,1.3844647480531678,0.0412605727214939,,,
11k-629s,1.3655016291395705,0.0431020941142205,,,
pi 828,1.3489803859248097,,,0.02059560327509,
BRD-A68061604,1.3489803859248097,,,0.02059560327509,
mls-0091944.0001,1.3406393812789699,0.0456415745877434,,,
bmy 45778,1.2938059492397855,0.0508386548277134,,,
dc-45-a2,1.2809414100392542,0.0523671079432341,,,
BRD-K60070073,1.2622108316443932,,,0.0264384786213588,
BMS-777607,1.2461917568509837,0.0567294069083395,,,
mls-0390837.0001,1.2122204653258295,0.0613450513983856,,,
mls-0390843.0001,1.2122204653258295,0.0613450513983856,,,
BRD-U33728988,1.1966337854758822,0.0635866894313601,,,
tolazamide,1.1812423180831295,,,0.0333769849110493,
necrostatin-1,1.1812423180831295,,,0.0333769849110493,
pz0013,1.1766523885629225,0.0665805857264399,,,
estriol,1.1766523885629225,0.0665805857264399,,,
emetine,1.157115906795843,0.0696440619569589,,,
2-fluoropalmitic acid,1.14646609966845,0.0713729915561979,,,
BRD-K89156937,1.14646609966845,0.0713729915561979,,,
penicillic acid,1.14646609966845,0.0713729915561979,,,
BRD-K64835161,1.14646609966845,0.0713729915561979,,,
ncgc00012272-02,1.14646609966845,0.0713729915561979,,,
BRD-K66426634,1.14646609966845,0.0713729915561979,,,
BRD-K61175124,1.1301016288654884,,,0.0386698924248685,
ncgc00012508-02,1.1143178741368103,0.0768567694884655,,,
psh 003,1.1143178741368103,0.0768567694884655,,,
BRD-K82092559,1.1143178741368103,0.0768567694884655,,,
metaproterenol,1.0869844642434088,,,0.0437793611355409,
s1189,1.0869844642434088,,,0.0437793611355409,
BRD-K91937579,1.0869844642434088,,,0.0437793611355409,
paxilline,1.0867750127129268,0.0818888905608815,,,
rottlerin,1.0867750127129268,0.0818888905608815,,,
azathioprine,1.0867750127129268,0.0818888905608815,,,
BRD-K72264770,1.0867750127129268,0.0818888905608815,,,
gr 32191 hydrochloride,1.0867750127129268,0.0818888905608815,,,
prostaglandin e2,1.0867750127129268,0.0818888905608815,,,
BRD-K05562558,1.0867750127129268,0.0818888905608815,,,
irbesartan,1.063384681532514,0.0864202102310235,,,
BRD-K70229243,1.063384681532514,0.0864202102310235,,,
BRD-A31312900,1.063384681532514,0.0864202102310235,,,
BRD-K11757396,1.063384681532514,0.0864202102310235,,,
prednisolone,1.0445651367300124,,,0.0494644949445085,
