gene,log2FC,pvalue,padj
Agap3,-1.50135990713978,0.0039915185559894146,0.3193940575438075
Nrn1l,-1.149941303738176,0.0040141542316946355,0.32004153575521904
Vmn1r13,-0.9583921441341872,0.004048100859920945,0.3215828860020231
Stx1b,-0.5657772522256312,0.004063257704505933,0.32162584815702544
Oaz1-ps,0.4740246166211328,0.004148901789263609,0.32497932035243726
Polb,-0.6227525747459008,0.004149627351272519,0.32497932035243726
Swt1,-0.9211007484994376,0.004190774792367368,0.32497932035243726
Nub1,0.3214740130681353,0.004202493363102729,0.32497932035243726
Uba52,1.2146959106820194,0.0042250097549921565,0.32497932035243726
Bid,0.9695844720363169,0.004250344886495022,0.32497932035243726
Ptprt,-1.601938555827462,0.004263981904518484,0.32497932035243726
Mtfp1,-0.5135067562632667,0.00428951007572836,0.32497932035243726
Fam228a,-2.858244381881634,0.004292995199548027,0.32497932035243726
Pcp4,-0.7769302406326624,0.004297924572947112,0.32497932035243726
Mettl26,-0.3617226409150174,0.004299251866796534,0.32497932035243726
Hacd1,-1.0552901248865068,0.004310444541178564,0.32497932035243726
Ric8b,-0.7430127035080538,0.004315686609487844,0.32497932035243726
Rpl7l1,0.8873101290226604,0.004318365509779622,0.32497932035243726
Ccdc74a,-3.762643903000782,0.004341856455350965,0.32497932035243726
Gabrr1,-1.268439211349392,0.0043419186631954805,0.32497932035243726
Lrrc8b,-1.4105922656758834,0.004416706173393137,0.32738509146774625
Mex3b,-1.0517585724457774,0.004416983470150695,0.32738509146774625
Lhfpl6,-0.5577001411764773,0.0044278155296342,0.32738509146774625
Apcdd1,-3.489509270704331,0.0044430374523993605,0.32738509146774625
Fbxo2,-0.8030808036815493,0.004455629950307413,0.32738509146774625
Ost4,0.34951040751670526,0.004463327763704789,0.32738509146774625
Evi5l,-0.6805270856493735,0.004487518760390394,0.32745008885840077
H2-Oa,1.8042535476119284,0.004493975316302523,0.32745008885840077
Nefm,-1.3195639759017652,0.004540940539651758,0.32836688937144165
Pex5,0.30135591999750666,0.004541664705524884,0.32836688937144165
Pus3,-0.8539751729527705,0.004558228359015777,0.32836688937144165
Tnfrsf22,0.9132551953990777,0.004582888514566493,0.32836688937144165
Echs1,0.4571830401727066,0.004594196870376687,0.32836688937144165
Gpr31b,1.4387724021862365,0.004596091884862714,0.32836688937144165
Ap5z1,0.6122785836122073,0.004627932063590901,0.32890780885504056
Wapl,-0.5649399015710053,0.004652276099564625,0.32890780885504056
Eef1d,0.8719224627816615,0.004669658059700411,0.32890780885504056
Cd300lf,2.4445794243317156,0.00467940948290679,0.32890780885504056
Pnma8a,-0.8180526463873541,0.004688354266576842,0.32890780885504056
Hmg20b,0.22692818271605208,0.004693344784389127,0.32890780885504056
Nufip2,0.701758245411316,0.0047497912275872405,0.3307760933355105
Syvn1,0.4003359648262972,0.004750067961555161,0.3307760933355105
Ak1,0.5969376605229577,0.004771866277143609,0.3312457963045587
Ppp6r1,0.8685971749599588,0.004817187505626548,0.3333402863563276
Cmpk1,0.6352597469493979,0.004849581578020551,0.33452991418289096
Snhg4,0.930244121786933,0.004872564247978737,0.3350649258649128
Hhip,-4.577377741180239,0.004904217033374314,0.3352533788648419
Pou3f2,-3.948079448386643,0.004905775414427589,0.3352533788648419
Cela1,1.1818453487815272,0.004967843897536149,0.3384439782206903
Lrrtm3,-0.6683401501125932,0.005029224801022742,0.3409697247549979
Mettl14,0.8278438194833626,0.005035908227465318,0.3409697247549979
Gm4779,-3.9148961422135224,0.005053612962866423,0.34111887499348353
Bex2,-0.7199488579376982,0.0051430647896818695,0.34609523148914234
Tacc2,-1.0685120419379999,0.005182032346215041,0.3467801185488168
Hlf,-0.6450056842350449,0.005184760690868472,0.3467801185488168
