gene,log2FC,pvalue,padj
Nap1l5,-0.8320145841082951,0.00039613526717858334,0.13137161032497557
Dctn1,-0.5106601090297129,0.00040055839854560713,0.13137161032497557
Syt5,-1.141374503842452,0.0004044548060156753,0.13137161032497557
Tnfrsf8,1.1555214921751844,0.00043676041293214915,0.13438943348571572
Clptm1l,0.7396564821821308,0.00043704331841909645,0.13438943348571572
Bscl2,-0.38584838978041347,0.000441921574024812,0.13438943348571572
Slc5a5,-2.2090259177444187,0.00044600935435073786,0.13438943348571572
Kcna1,-1.2067951038239855,0.0004509333050971234,0.13438943348571572
Cdh20,-1.690266198432103,0.000452561865542722,0.13438943348571572
Atl1,-1.2215967671771137,0.0004557200136049614,0.13438943348571572
Mga,-0.646020072019688,0.00047869509930896146,0.13548948872009045
Gm18939,-5.001411803667239,0.00048407907720444596,0.13548948872009045
Rph3a,-0.90106015911892,0.0004868056798077131,0.13548948872009045
Cryba2,7.506016737521677,0.0005034993076642677,0.13548948872009045
Dnajc27,-0.7797029833838032,0.0005041266646244882,0.13548948872009045
Magel2,-4.3560964000727616,0.000506831773307739,0.13548948872009045
Crygb,7.209865883432383,0.000507243623526195,0.13548948872009045
Cacng3,-1.0789452408730185,0.0005123433195239084,0.13548948872009045
Slc30a9,1.4083336150253913,0.0005138589390151565,0.13548948872009045
Golim4,0.5195256025386907,0.000521001402611729,0.13577538878295428
Glyr1,-0.4877721114547686,0.0005535381426084254,0.13794193842797056
Pom121,0.7885937660930509,0.000581529325240678,0.13794193842797056
Sox2,3.1881135924955384,0.0005880699518698934,0.13794193842797056
Lgsn,6.066048409389787,0.0005908901826286463,0.13794193842797056
Vsnl1,-0.7878781675756148,0.0005939227654407306,0.13794193842797056
Cd44,0.962426927592567,0.0005952283581304917,0.13794193842797056
Cbx6,-0.8157330987229283,0.0005985344379884788,0.13794193842797056
Rgma,1.7922745735030525,0.0006051814533663931,0.13794193842797056
Alg2,-0.540709197283249,0.000617160449909981,0.13794193842797056
Mn1,-1.030919483868697,0.0006185933054264891,0.13794193842797056
Mia3,-0.5392004474008871,0.0006254852919820555,0.13794193842797056
Scoc,-0.5525869390472504,0.0006262372759686758,0.13794193842797056
Hdc,2.498748060737203,0.0006448226597186352,0.13794193842797056
E330034G19Rik,-2.1732565280581406,0.0006572459755231362,0.13794193842797056
Dync1i1,-0.771860478308593,0.0006602999151846975,0.13794193842797056
Slc9b2,0.7643493673325201,0.0006648639597260928,0.13794193842797056
Tubb2a,-0.790803086036254,0.0006672892965222985,0.13794193842797056
3425401B19Rik,-3.3866653878399546,0.0006708429332334535,0.13794193842797056
Ncdn,-0.7376419912114596,0.0006709304186054475,0.13794193842797056
Crygf,4.692038075826606,0.0006715586890629607,0.13794193842797056
Fyttd1,-0.5012736934219433,0.0006850619206590361,0.13794193842797056
Dcaf8,-0.4111431051478913,0.0006890618748241013,0.13794193842797056
Tet1,-1.213839455244452,0.0006904545668267378,0.13794193842797056
Gpr158,-0.9218192392706044,0.0006932954585846818,0.13794193842797056
Aplp2,-0.555768818951142,0.0007026957996148739,0.13794193842797056
Grip1,-0.7724914853854443,0.0007120092274598319,0.13794193842797056
Chrna1,1.0084449318035515,0.000714231847954903,0.13794193842797056
Or6c205,1.1909657200226844,0.0007153624781581639,0.13794193842797056
Crygc,7.430435378579016,0.0007227195383712291,0.13794193842797056
Timp1,5.870776570485132,0.0007235502245729566,0.13794193842797056
AI593442,-1.7726606864295142,0.0007483561826612036,0.13794193842797056
Aldh3a1,8.552984069664173,0.0007622771326022757,0.13794193842797056
Edn2,7.167183810118828,0.000765180502879601,0.13794193842797056
Nmnat2,-0.7866082139996777,0.0007822677010083872,0.13794193842797056
Dync1li2,-0.6675889203060272,0.0007962925977536774,0.13794193842797056
Mettl1,1.0482977100422524,0.0007981996838524275,0.13794193842797056
Bckdha,-0.5898296330704795,0.0008187846159168901,0.13794193842797056
