axis,tissue,condition,source,target,lr_means,magnitude_rank,specificity_rank
Apoe|Lrp1,OpticNerve,MB,BAM,NK cell,2.4947896,0.0830513429927564,1.0
Apoe|Lrp1,OpticNerve,MB,DAM-like MG,NK cell,2.4104724,0.1045239658231649,0.6394958460256189
Apoe|Lrp1,OpticNerve,MB,Proliferating MG,MHCII+ Mac/APC,1.3411467,0.1050301829777868,1.0
Apoe|Lrp1,OpticNerve,MB,Iron+ MG (Fth1+),NK cell,2.4090884,0.105951716222541,0.4476761346691056
Apoe|Lrp1,OpticNerve,MB,Proliferating MG,MHCII+ MG,1.3311534,0.1182128566683822,1.0
Apoe|Lrp1,OpticNerve,MB,T cell,T cell,1.2055553,0.155823808274057,1.0
Apoe|Lrp1,OpticNerve,MB,T cell,MHCII+ Mac/APC,1.1800878,0.1760944355728563,1.0
Apoe|Lrp1,OpticNerve,MB,T cell,MHCII+ MG,1.1700945,0.1850056525820817,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,DAM-like MG,1.1089932,0.2365377229340816,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,Proliferating MG,1.0274731,0.3408716395207902,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,Homeostatic MG,1.0238249,0.3473610999105081,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,BAM,1.0043215,0.3717922702977205,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,NK cell,0.605002,0.4016839887913776,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ MG,NK cell,1.6154114,0.4141730788646782,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,Iron+ MG (Fth1+),0.9756974,0.4157441787547036,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,DAM-like MG,0.93327093,0.4885488702846753,1.0
Apoe|Lrp1,OpticNerve,MB,Homeostatic MG,NK cell,1.4194157,0.5123225561586775,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,Proliferating MG,0.85175085,0.6447684230084709,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,Homeostatic MG,0.8481028,0.6527547060715171,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,MHCII+ MG,0.572348,0.6896376777695659,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,BAM,0.8285992,0.6900230916017788,1.0
Apoe|Lrp1,OpticNerve,MB,Proliferating MG,NK cell,1.1880852,0.6923218986386716,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,MHCII+ Mac/APC,0.5823412,0.7276251536900754,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,Iron+ MG (Fth1+),0.7999752,0.7617251029404828,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,T cell,0.783531,0.8009822630989063,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,NK cell,0.42927977,0.8203998740356564,1.0
Apoe|Lrp1,OpticNerve,MB,T cell,NK cell,1.0270263,0.8220436031205294,1.0
Apoe|Lrp1,OpticNerve,MB,NK cell,T cell,0.6078088,0.8222493366720408,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,MHCII+ Mac/APC,0.75806344,0.8683751438708132,1.0
Apoe|Lrp1,OpticNerve,MB,MHCII+ Mac/APC,MHCII+ MG,0.7480702,0.8961888761813281,1.0
