gene,log2FC,pvalue,mean_OHT,mean_SHAM,padj
Dnase1,-2.5341100904161147,0.34400786705250347,3.84150998,27.04296829333333,0.7639134777521923
Cul4b,-0.5347505868943289,0.3441013471017132,510.5934206333333,740.1411336,0.7640125222367726
Rad54l2,2.1315427362038335,0.3441085259714835,893.9055220333333,203.2296943,0.7639199502144949
Timm21,0.4536258358527963,0.3441783921728144,1220.0850477333333,890.6428470333334,0.7639665504193782
Bcl11a,-1.0127622958654987,0.3443070875093003,26.41992129666666,54.32711610333333,0.7641437008175312
Samd15,2.3205030614832998,0.34432008009065085,86.69920399300001,16.557174473999996,0.7640640505248386
Rpa1,0.15409562534971483,0.3443726677971499,3376.026030333334,3033.9182889999997,0.7640722740010291
Xlr3a,-0.5677785027290837,0.3443734114633934,8.10417032,12.494560169333333,0.7639654831939118
Pnma1,-2.428359281743659,0.3443891756335702,2.1951485600000002,16.198874986666667,0.763892039779812
Casq1,0.9791389113004503,0.34446543731360824,34.91324375233333,17.218157443333332,0.7639527881170559
Gldc,-0.8764264054784728,0.344554832657038,399.38462296666665,734.0350127333332,0.7640426428234021
Skil,0.6672262055848996,0.34466180839060756,14845.944401333332,9348.362102666668,0.7641714506317144
Ston2,-0.3247217506491292,0.3446780410746231,575.3649214333333,720.8526052333333,0.7640990582949133
Foxd1,0.5508241996791708,0.3446851290808117,12.463891466333331,8.190856717666668,0.7640064169969042
Ylpm1,0.18524466843906406,0.34470062878378205,1011.3567116666667,889.3676345666668,0.7639324441399825
Cdh13,-1.0546951883479716,0.3447458741447431,375.3619917666667,780.8089650333333,0.7639244058344882
Magt1,0.7518326139788176,0.3447471898454745,4760.429186333334,2826.5686716666664,0.763819039613694
Prtn3,1.00150349666391,0.34488355868467285,29.254439353333336,14.111463139999998,0.7640128834750739
Zbtb6,-0.44489711830668294,0.3449777197710501,182.6870598666667,249.03795623333335,0.7641131837524846
Pola2,0.6093924132761462,0.3449915072800526,760.6319766333332,498.22896370000007,0.7640354562616184
Ggct,0.9774598625831834,0.3450908666241013,410.13227093333336,207.80304556666667,0.7641472356142976
Slc52a2,0.8536536170811065,0.3451267115400022,552.9109479333334,305.5240847333333,0.7641183609180984
Edn3,-0.6830583358006486,0.3451595675419151,50.578011646666674,81.81054517,0.7640828778144279
Ldlrap1,-0.5130009586427702,0.3451671665591428,565.0693532333333,806.7897150666668,0.7639915010600342
Pdzd2,-0.8551487094901637,0.34524562032016937,136.67209548333332,248.0412772866667,0.7640569575569258
Nob1,0.9482007124909603,0.34526767677012965,1686.6316305333332,873.6630902666666,0.7639976013015143
Slc27a3,-0.7594466676865431,0.34527579024434846,13.381762882999999,23.34604112,0.7639074136319053
Sox4,1.5860021866582967,0.34535612541371535,1431.8236620999999,476.2638206666666,0.7639770161819679
Hectd4,0.6308352728822659,0.3453594706849349,597.7577838999999,385.6792191,0.7638763104961394
Bmpr2,0.9997741562585476,0.34539466712848677,2987.4878626666664,1493.477863,0.7638460727059107
Slc4a3,-0.8107482103142273,0.345449019609416,50.86129358366667,89.97098046666667,0.7638582013742795
Dbr1,1.3205060338288115,0.34548389927320716,1089.8705670333334,435.77854626666664,0.7638272743337342
Zfp260,-0.6092715922671034,0.3454856548361358,672.6288284333333,1026.6132363,0.763723132618249
Ctdsp1,0.5148595507213972,0.34555573119827176,1164.7689893999998,814.8763234000002,0.7637700274830579
Ccdc168,1.7511581347894356,0.3455584891019669,32.743377655,9.023916189666668,0.7636681384352955
Tmed7,-0.42439213495352757,0.3455872589306988,2417.690959666667,3244.9000596666665,0.7636237552086165
Ppfia4,0.25418142914715114,0.3456245844966342,9482.680005666665,7950.712277000001,0.763598286963518
Zfp266,1.3424033471792074,0.3456448193756291,1782.9350834,702.5182577666668,0.763535072309279
Foxj1,-1.9787830986532975,0.345652961245112,10.515365259666668,44.389017880333334,0.7634451656383138
BC031181,0.500442785173021,0.34567038136429634,7437.2072100000005,5256.992752,0.7633757743861707
Snhg20,1.0600453664648033,0.3458627522068325,1154.0236325666667,552.9689436666666,0.7636927079735837
St8sia5,-1.0011691876809978,0.3461368002769214,13.448445280666666,27.92031864666667,0.7641898764305872
Aph1a,0.6536046104369694,0.3462307596267239,944.2588726999999,599.8916506,0.764289366434871
Kcnq1ot1,-0.5628467207707855,0.3462433535770513,848.8593833666667,1254.396229,0.7642092431181713
Dennd5b,-0.5313197560845987,0.3462965625659218,69.42939511966667,100.78813153666665,0.7642187730436147
Ubr2,-0.4608289473550414,0.34631783497585344,1142.8257958000002,1573.2845113333333,0.764157831522807
Samhd1,0.27672743396613825,0.3463294192367562,3703.7224669999996,3057.1051973333338,0.7640755331107603
Bckdha,-0.2920686469933183,0.34641032936784594,2901.7831183333333,3553.1521223333334,0.7641461837918149
Hcfc2,0.4513429064977409,0.3464539758026907,704.7343398333333,515.1471062,0.7641346261848256
Hspb3,0.9211979521995306,0.34646129173276813,556.7350763000001,293.5233576,0.7640429530297543
Aff3,-1.2751439039870562,0.3465630485223869,27.05877723,66.90868252333333,0.7641595445695345
Shkbp1,-0.507013620330274,0.3465911594599172,847.8453594333332,1205.2987746666665,0.7641137395652984
Pon2,0.2456346505518035,0.346600688885497,7666.430834,6466.053730333333,0.7640269874445359
BC049715,0.577640442646578,0.34663059587594874,100.57709489333332,67.06262393333333,0.7639851726081436
Hdgf,-0.4176502000554336,0.3467178038117765,1967.360742666667,2628.2381953333334,0.7640696449149695
Hnf1a,0.8183817579861125,0.3468018552017543,10.794736339333333,5.688531550333333,0.7641471382377533
Osgep,0.22241599419095193,0.34687483507906614,3466.619287,2971.1965386666666,0.7642002180579115
Abhd2,0.49019172858383997,0.346907243920451,241.03740973333333,171.31380897666668,0.7641639134330002
Or2ak4,0.9013768812308697,0.3470232549414629,240.16160993333332,128.11202592666666,0.7643117511610549
Slc35a2,-0.38188514526943207,0.3471677317366206,1432.2839139333335,1866.6311563333331,0.7645222336961279
Trav14-3,4.8716857185286075,0.3471744102804716,112.31569680000001,2.8704952870000002,0.7644292445547332
Pold4,0.7039300232251258,0.3472159574575825,945.7788226666667,580.2252638666666,0.7644130466224608
Jam2,-0.35754799404730114,0.34721996432035107,2499.0382253333332,3202.1650716666663,0.7643142180385026
Cxcr5,-1.9040432030413017,0.347232338623082,12.665598000000001,50.14494997,0.7642338334296529
Lefty1,0.7013819478018953,0.34738344982259645,1239.5127159,761.8940288,0.7644587785691968
Snx14,-0.6153014511955699,0.34740416163827775,1370.3850132,2099.7945993333333,0.7643967413524662
Fam117a,-0.7475783111434863,0.3475403683921936,69.89557990666667,118.03170516333334,0.7645888104628259
Unc50,-0.22020500054594921,0.3475856960667787,1889.7241103333333,2201.502817666667,0.7645809196763043
Ppp2r3a,-0.6643523971454465,0.3476350554083508,263.80295054,418.6747294333333,0.7645818982816844
Abcd1,-0.6119199080366101,0.3476707533651952,652.7967626,998.1921490999999,0.7645528342503328
Tnfrsf22,1.7021438354194875,0.34772279290717945,140.69394041666666,42.54666762,0.7645597096542582
Kcna1,-1.6280677751384665,0.3478480766196405,7.95741353,26.687252393999998,0.7647276069819411
Klhl4,-2.6893607339372245,0.3478807782804122,1.8423004116666668,17.333620106999998,0.7646919484321646
Rnasel,0.4574845279362961,0.3479122642827946,844.4216831666666,614.6825104333333,0.7646536280939767
Insig1,-0.29439478788275003,0.3480326223441058,1706.0122406666667,2092.429294,0.7648106171602304
Map4k4,0.5566231244002702,0.34805471038687896,1564.0281072333335,1063.0496298333333,0.7647516415599248
Gpr63,-0.4783006368812697,0.3481082791121655,40.321831021,56.565515223333335,0.7647618426988418
Mzt1,-0.4375328491658115,0.3481742081869755,1146.8276127333331,1553.4873056666668,0.7647991917046956
Armh3,-0.6144292290033441,0.34821067593185095,313.96968783333335,481.20353313333334,0.7647718245736634
Pltp,0.5521502051704475,0.34826223450251653,1829.7765836666667,1247.5949530333332,0.7647776043142507
Rhoh,0.4047911007226356,0.34832807429318036,4104.096547666667,3099.7668503333334,0.7648147393280942
Synpr,-0.6019034897561653,0.34834260831855385,7156.387029,10861.893127333335,0.7647392290206904
Rgs22,2.7046074689867443,0.34840439988339433,14.166703793333333,1.3266080713333335,0.7647674729079253
Ctif,-1.5693157959135988,0.34842352732770404,40.46641504666666,122.05736674666666,0.7647020718420868
Xkr5,0.3345203394827941,0.34852515427852315,64.7568825,51.14834847666666,0.7648177294015999
Svil,0.4068735643277183,0.34852753812231685,499.3134596,376.36449749999997,0.7647156019637752
Cltrn,2.6368406558197077,0.34864881033257233,19.105788053333335,2.2326074456666665,0.7648743234117107
Phldb1,-0.45643094380353405,0.34865680528507575,96.53605085333334,132.83341886666668,0.7647845247559667
Arl5c,0.40890910085250226,0.3487036767164905,1967.3786356666667,1481.5683953,0.7647800155402643
Aftph,-0.28086492055497514,0.348744264530311,1965.759768,2388.4617433333333,0.7647617282369937
Zfp239,-0.8314550606588478,0.348769564980219,68.12647994333334,122.00913247,0.764709927087362
Rsad1,0.3833055109224209,0.34885919423008693,254.19293470000002,194.65105316666669,0.764799167603154
Zfp451,-0.48227444085569243,0.34892406197329323,867.1961899333334,1211.8216710333334,0.7648341063952526
Oat,-0.4273421618587376,0.3489473938493095,7594.866215666666,10213.570638666666,0.7647780024198761
Kiss1r,-2.8911837362132298,0.3490049557977703,7.480997425000001,61.91873159633334,0.7647969247266154
Mettl21a,0.3958022846836138,0.34900538309282136,749.1660703333333,569.1761632666667,0.7646906564513444
Slc45a1,-3.3174949230502713,0.3491784029576604,3.2781854329999995,41.65059428666667,0.7649625251059831
S100a6-s100a7a,0.748824964031573,0.3491973183912578,10.553683967333333,5.875459184333334,0.7648967606185187
Ptprn,-2.2049359401563735,0.3493140963962245,59.42959426866667,277.61310152,0.7650453468921655
Prickle1,1.4158521237739896,0.3493894892819549,371.0866117333333,138.45371397333335,0.7651032651956062
Dtna,-0.8948146368309285,0.34959372977551295,580.6475686333333,1080.4986042,0.7654432819892202
Smad3,0.40232788054395074,0.34961608199375743,1721.126958,1302.0239704,0.7653850108745689
Slc6a6,-0.5835693731944642,0.3496185021399997,10431.578166,15632.763332666667,0.7652831265859593
Get3,0.5690505662498386,0.3496749498972853,2470.7833136666663,1665.130853,0.7652995158001213
Col4a4,-1.126085371123395,0.349701183264444,29.313023633333334,65.16293044999999,0.7652497823892657
Cd200,-0.6587557004522034,0.3497133050322104,391.9091570666667,619.2937083999999,0.7651691868642889
Nol3,3.28961217821416,0.3497778135438864,26.81788282266667,1.8448025833333332,0.7652032195247709
Nr1h3,-0.8082308963384536,0.3497943816994715,128.16767241666665,225.18071725000001,0.7651323790014608
Sugp1,-0.20588968670160715,0.3498707862848794,1654.8284386666667,1908.8282310000002,0.7651924248522386
Cpeb1,0.7727238482518283,0.34995200015118455,477.86853276666665,279.28718580000003,0.7652629706719594
Vezf1,-0.48772602050477026,0.3499580358867736,1884.2017159333336,2642.4919256666667,0.7651691228068482
Dph5,0.2890981814909335,0.3500088143590233,1115.5567417,912.8050921666668,0.7651731156987263
Slc25a26,-0.5240667291617006,0.35008992754278057,114.62196876,165.26474296666666,0.7652434145463856
Lars2,-0.5016591334047036,0.35015747856535984,10749.429979666666,15219.89821,0.7652840530558082
Slc24a2,-0.668491730319497,0.35017111087446556,80.86887337666667,129.12324245666667,0.7652068550368757
Clk1,0.540352031549062,0.3502603179548805,9812.283848000001,6746.644461666667,0.7652948042986772
Cops7b,0.28013912727825074,0.3502749309638006,991.1568246,816.0526516333333,0.7652197688183322
Slc20a1,0.7249884002990356,0.35041795605456283,2753.4103066666667,1665.4234936666664,0.7654252474970474
Pde1c,-0.6715257919736612,0.35050608396385574,404.34851453333334,644.6215112333333,0.7655107724520092
Rmdn2,-0.7496050403086381,0.3505319501670824,147.44747495666664,248.5895608,0.7654603119672625
Uggt1,-0.49556197837439425,0.3506446498674041,1137.7277873,1604.4579633333333,0.7655994583150432
Gls2,-4.849691252769519,0.3507969969049952,0.5487871400000001,43.65748599566667,0.7658251199192709
Rnf187,-0.5419652860584325,0.35084314165543473,4973.5949009999995,7241.783909333332,0.7658189006027232
Atf1-ps,1.7496347676475017,0.35087083832119337,4.5077815333333335,0.6378878416666667,0.7657724202455423
LOC102639683,1.39079670449462,0.3509042899908047,54.387286530000004,20.12217144,0.7657385113564523
Tbrg4,-0.3833443133861499,0.3509259047418634,564.4634443666666,736.5690275000001,0.7656787851786805
Stx17,0.22284738376525132,0.35098014581544745,694.7226082000001,595.1456364666666,0.7656902525109922
Abca14,1.3392065269960503,0.3510833364488975,44.58559738333333,17.017159176666667,0.7658084889802842
Phip,-0.27843161355780877,0.35108554247694196,2304.5307086666667,2795.3219943333334,0.7657064482289773
Tmco3,-0.3857541483040201,0.3511443899626748,1844.1735529999999,2409.7978239999998,0.7657279519400906
Tmem106b,0.5797482502264654,0.3511547450212002,1717.5406863333335,1148.8420986666667,0.7656437187092175
Tubd1,0.6396266419304232,0.351201469046037,371.1796423,237.89431169666668,0.7656387953498751
Cracr2b,0.1780909544443773,0.35121802922863987,528.7084936333333,467.19440280000003,0.7655681236749226
Il2ra,0.9101981805582497,0.35123236912359307,374.86349156666665,199.0014708,0.7654926327064813
Secisbp2,0.8552054792701187,0.3513895648953213,2306.5496773333334,1274.5825153333333,0.7657284663151773
Bex3,0.27768938379285607,0.3514169375263434,3099.8353523333335,2556.9136103333335,0.7656813702919255
Acad9,-0.5970012463853377,0.35151538091929113,1193.0040282333332,1805.013842,0.7657891176514899
Anapc5,0.3268345560337062,0.3516036375124619,7242.665313666667,5774.257742000001,0.765874645757705
Tec,0.5812202395937469,0.3516124906440654,458.32800406666667,306.0140126333333,0.7657872148888653
Pip4k2a,0.2753343482584573,0.35169030726133266,2709.9177809999996,2238.9196953333335,0.7658499850657412
Rtl8b,-0.5691758179773301,0.3517225298457647,492.4905969333333,731.1800241333334,0.7658134648306376
Emc8,-0.3049241846544351,0.3517431697274222,1167.2870807333334,1442.2477866666668,0.7657517389985148
Sned1,-1.1801196274281975,0.35180054561241647,378.27172305999994,858.4129054666668,0.7657699942163602
Cnbd2,0.6302695058290051,0.3518319727069783,244.99391546666666,157.92577523333333,0.7657317690591449
Phyhd1,0.35712285209379707,0.35184136259658305,7140.8247796666665,5574.765498333333,0.7656455991573422
Wdr81,-0.5232516146946069,0.35189156833950336,568.9823656,818.1734173666667,0.7656482606785602
Bfsp1,-1.121006376108525,0.3518984343064536,11.461797926666668,26.104240938,0.7655566355802612
Trps1,0.3575021166045877,0.3519236224722865,809.4008314333332,631.5298383333334,0.7655048904626092
Phka2,0.3028509826362147,0.35199654644524403,1345.039795,1090.1656095333335,0.7655569803096716
Ddx51,-0.43663939393956575,0.3520051499089995,378.12461133333335,512.1254235666667,0.7654691845057835
Sertad2,-0.3478148225377416,0.35206760047653407,807.5415435333334,1027.9754987,0.7654984925648496
Hnrnpm,0.39728033960217624,0.35210337070040704,9329.831653333333,7083.791194,0.7654697896269906
Phc1,-0.5333741784813404,0.35224337142135026,228.4774448666667,331.1250495333333,0.7656676593918962
Zbtb38,0.9440040446438613,0.35226259654363873,3005.1122170000003,1561.5418396666666,0.7656029820041181
Mrps28,1.0803959548029045,0.3524776475718513,1128.1528952666667,532.9752931666667,0.7659638689275139
Dnajb9,0.31462160099809944,0.3525125701508936,6419.712311333333,5161.649867,0.7659332755113453
Tex47,-1.3075734398133518,0.3525445637366582,9.103775103333334,24.009355373333335,0.765896327417332
Cdk5,0.7922334417307072,0.3526427030186443,1869.4074556666667,1079.0657526666666,0.766003069883884
Slc35b2,-0.42994376721001953,0.3527630188615105,3744.516168666667,5044.888464666667,0.7661579474536989
Prnp,-0.8714651416580027,0.3527717119259719,3702.3526383333333,6774.357505666667,0.7660703847061499
Cks2,0.38473945533942094,0.35278183305105276,555.0679738666666,424.90208533333333,0.7659859469955558
Fam13c,-0.6616485522401226,0.35283010380575536,114.39470319233334,181.54163463333336,0.765984354526078
Pfdn2,0.5120785185349479,0.35289015791780926,3452.1055056666664,2420.3571563333335,0.7660083402879151
Kif3c,-1.0330669829291932,0.35299518881220404,104.25671797,214.39418450333335,0.7661299356183785
Tnnt1,0.9271211825190384,0.3531373312567208,427.31307739999994,224.25272266666664,0.7663320317747887
Slc6a12,2.4812341370050675,0.35314845642338716,29.516389146666665,4.4652148899999995,0.7662497948853366
Adgrg1,-0.39981383661033465,0.35315411745070807,3975.092022666667,5244.807922333333,0.7661557265610017
Ttc7,-0.4672783548676754,0.3531929700891736,413.69353943333334,572.3133709666666,0.7661336824124164
Ctbp1,-0.43013403439932585,0.3532005540381418,1956.8631896666666,2636.944096333333,0.7660438268586368
Ikbkg,-0.5453115163227495,0.3532788419174209,1001.9612379,1462.656859,0.7661073221436191
Cdc42bpb,-0.38633867546454975,0.35328321554475095,443.35862273333333,579.8087384333334,0.766010534357054
Snai2,-2.415741704833957,0.35333992782613943,4.006873,25.716360223333336,0.7660272415881255
Apex2,-0.6446474630229685,0.35341522870437836,124.60648156666666,195.36779953333334,0.766084237952869
Zfp503,0.9033668575713452,0.35345521961906057,107.64251195666668,57.084369205,0.7660646891105846
Slc13a4,-3.0010811727745597,0.35345827745370983,80.73922196666666,653.4040101433334,0.7659651095076859
Zfp324,-0.534229319342424,0.35352333460697294,108.42784797999998,157.4699453333333,0.7659998950986406
Manf,0.7523625754417369,0.3537242507220108,5680.95997,3371.985443333333,0.7663290038857589
Ccdc192,2.522699001935501,0.35377454136824504,157.29088098666668,26.545320289999996,0.7663317428113966
Pot1a,-0.7120978694945294,0.3537874812107108,687.2136404666667,1126.4209343666669,0.7662535844263019
Trim2,-0.5110232620537779,0.3538801014485575,1683.9316614,2400.129710333333,0.7663480002413969
Crygb,-0.0034194622504818105,0.35389481833451936,248.13249604333336,248.72368788999998,0.766273709016051
Myadml2,-0.5187795792167498,0.35393707086080284,128.80155075666667,184.97222863333332,0.7662590518871482
Hr,-1.1976734776128322,0.353947365409497,11.2265131,27.04389027966667,0.7661752207056983
Scp2,0.41863354411887943,0.35401223215236016,11733.0607,8777.636704000002,0.7662095265540767
Chpf2,0.2756533621611272,0.35402227639149,221.8749732,183.11169383333333,0.7661251837568018
Foxn3,0.6177786773247974,0.3540645796242084,8168.589921666667,5322.905582333333,0.7661106650202106
Ntm,-0.9370707123585869,0.35419096725448457,362.2915978666667,694.5714472333333,0.766278063550844
Abcc10,-0.6995416059622535,0.3543201791207335,87.04201762666666,141.97924293333332,0.766451525025766
Mad1l1,0.26283751613973927,0.3544511435299277,1026.4867557999999,855.3558251000001,0.7666287290046077
Arhgef1,-0.505671781962745,0.3545350540559692,917.3470472333333,1302.8547343333332,0.7667041269990115
Gapt,0.9666306823353502,0.35454106038777866,252.081099,128.50152468066668,0.7666110547684837
Ier5l,-1.0565027220966667,0.3546457070080043,14.836767697333334,31.938631845000003,0.7667312650404032
Hspa13,0.6982465032086373,0.3546781705007024,1874.8769176666667,1155.1420513333333,0.7666954063195242
Manbal,0.45763523169205256,0.35478497995030883,3991.4900263333334,2906.2468463333335,0.7668202463500107
Adgra1,0.7959911406512764,0.35478586197372036,24.521565106333338,13.699077994,0.766716135560794
Ythdf2,0.6939203842595609,0.3547930909971843,5820.328082333333,3597.5805306666666,0.7666257679536893
Gatc,0.7273346309896606,0.35481479702474455,2982.5321856666665,1801.1095429999998,0.7665667024594032
H2-K2,0.4468425179154213,0.3549435303491631,4312.340366666666,3163.468147333333,0.7667388505925605
Ddx52,0.43383472995382094,0.3549446031251446,2448.7199880000003,1812.5067603333334,0.7666352205954311
Mir1898,2.3153015357909528,0.355070877625611,35.864022083,6.406746932333334,0.7668020016808409
Zbtb18,0.24905524804431048,0.35509271340193344,869.7326142333333,731.6755710666666,0.7667432246423017
Cldnd1,-0.15757536604010075,0.35516236247964594,4401.060469,4909.106541333334,0.7667876917015671
Apc2,-1.3952518396137386,0.35522464991590125,65.40332323400001,173.66362523666666,0.7668162550525414
Vps41,0.36184062565107633,0.3552261479727856,6087.8011596666665,4737.129317,0.766713603833556
Cep350,0.22497388459629486,0.35526276202735,1222.901434,1046.1829346,0.7666867642205588
Tspan10,2.1469075044673245,0.3553404128009417,52.31535030533333,11.038398358,0.7667484804654224
H2bc22,0.7557235616215673,0.3553583552245211,14.783082016666667,8.347518919666667,0.766681359629329
Sema4g,-0.6709435800212552,0.35544287188489604,152.71428287666666,243.73065146666667,0.7667578706089995
Sec22c,-1.0278062580471903,0.355485377663097,133.50057030333332,273.2361095833333,0.7667437475164716
Cdh5,-2.606404707280506,0.3554997549532332,17.254125306666666,110.16473196633335,0.7666689665664995
Armc7,0.6142201314874838,0.3556077323574469,1614.0648006666668,1054.0942798666667,0.7667960359331291
Ddx20,-0.5846815172882511,0.35564245522205695,491.8392160133333,738.1148578666666,0.7667651334587549
Snora3,-0.9008807180796508,0.35565309988839827,11.328274946666667,22.019422823333333,0.7666823340719285
Itgal,0.8643170052941824,0.3556731261326408,830.4377232666666,455.71405902,0.7666197786237324
Zfc3h1,-0.34286924163087373,0.3557771317434452,808.0245561,1025.0667872333333,0.7667382250491923
Fkbp1b,-0.8683890578035882,0.35579575086055887,146.94601356333334,269.0936798,0.766672647050096
Klhl18,-0.5707454043116141,0.3558451440247981,496.08429746666667,737.3147263333334,0.7666733902483279
Yaf2,-0.34312539156105154,0.3558766198327241,1413.4062242,1793.1766236666665,0.7666355353645686
Cfap276,1.6062546632227506,0.35588584840121407,6.238365076,1.377440459,0.7664969612620568
Ankrd7,1.6062546632227506,0.35588584840121407,6.238365076,1.377440459,0.7664969612620568
Fbln1,-0.931380943912166,0.35594353567063103,359.07942146333335,685.7076787,0.7664627918539239
Slc25a39,-0.7100703299524542,0.3559880997817317,3721.6597713666665,6088.839047,0.7664531663482436
Tfec,0.9913755829662265,0.35601426125164065,91.68695644666667,45.621348815333334,0.7664039275064585
Pcgf5,-0.39791416090177106,0.3560829916239422,538.4349677333333,709.7603513666667,0.766446329120606
Nt5c2,0.359799648748713,0.356088767404314,2071.048484,1613.6910073333336,0.766353231900982
Cdk14,-0.49979007377167245,0.35611567290243534,329.72195669999996,466.64342490000007,0.7663056281852928
Wscd2,1.996274083280053,0.356140868801632,13.280791066666666,2.579430107,0.7662543592895127
Ppil6,-0.7292827117870844,0.356237929847799,90.05781885,149.95698553666665,0.7663577045762381
Tmem41b,0.5320334933861327,0.3562853281567031,2133.9400413333333,1475.4802511999999,0.7663541990391395
LOC118568146,-1.3504630401389321,0.3563279698826114,2.2567745386666664,7.304578166,0.7663404646718628
Ppil3,0.680602503169892,0.35638149621669085,497.8147252666666,310.212833,0.7663501399591547
Tmem161a,-0.4510974748568451,0.35638424506896665,668.4963336000001,914.2549237333334,0.7662506375066049
Sik2,-0.39309605448655455,0.3563924056608433,277.0800678,364.17712423333336,0.7661627964357918
Tmem131,0.2214421373440397,0.35639960508177565,1318.5628709999999,1130.7991449666667,0.7660729135084207
Tmem198b,0.44471662222161173,0.35646145691093317,584.4688941333334,429.1607524666667,0.7661005132647871
Exosc7,0.5002945307247497,0.3565203653919487,2083.8109113333335,1472.8830043333335,0.7661217805116236
Zfp133-ps,-0.7164398047218,0.3565237753895262,18.602272325666668,31.208929416666667,0.7660237983661421
Snx11,-0.626157277298234,0.35673518183509567,687.8524564666667,1062.2082403333334,0.7663726810423833
Zbtb40,0.9035394298892256,0.3567615288007751,134.95055824,71.67558303666667,0.7663239599676949
Dtx2,-0.5212767063946518,0.356838201815565,182.73387168333332,262.6994059,0.7663833378097138
Taf3,-0.5187889924877213,0.35697861294797534,939.5363454,1346.5554068666668,0.7665795712309112
Gpr107,-0.5544636367674366,0.3569918291386831,1445.2666864333332,2123.019839,0.7665026485256532
Ccdc136,-0.38170957116376353,0.35710036745757956,270.0231044066666,352.1118938333334,0.7666303864482112
BC024063,-0.7798181386207603,0.357132803597705,79.81392372,137.75059183333335,0.7665947340065541
Nub1,0.4817436303897496,0.3571403779242383,2267.8305146666667,1623.7358809999998,0.7665057321617148
Glod4,0.470228471606602,0.3572150191987363,5119.20107,3695.018541666667,0.7665606761525875
Hey1,-1.2690697173651395,0.3572177909045006,111.12390507000002,269.22546108333336,0.7664613987135551
Atg16l2,-0.5919731087749752,0.35724020975484566,448.4275939666666,676.4252746666666,0.7664042984735099
Adsl,0.49238575811511226,0.3572641603422514,2283.163173666667,1622.6942126666665,0.7663504995621973
Tuba1c,0.6746563479043025,0.3574165964838123,2762.5494400000002,1730.312406,0.7665722858998998
Dock10,0.35981569989675505,0.3574328540681079,4864.208653666667,3790.28255,0.7665019813333234
Lhpp,-0.42179118818392564,0.35758935409470266,1272.964435,1705.589635,0.766732399705665
Uxs1,0.4935057691115381,0.35761167632833224,953.5343307333334,677.0028404000001,0.7666750943201428
Sh3glb2,-0.42290125593041944,0.35768818988238454,967.1573419,1296.9318999999998,0.7667339681913814
Dnai2,-1.5778333996767584,0.35769278221546263,3.8124351659999998,13.366139296999998,0.7666386780213761
Slc29a3,-0.4396017075327769,0.35773255980338603,7176.603061333332,9733.479553333333,0.7666188157782735
Rad21,-0.34664264666637795,0.3577710541510257,1922.611991,2445.061150666667,0.7665962093810396
Apoo,0.27359564399006403,0.3578296689288724,713.0980502333333,589.7413236333334,0.7666167153271937
Crlf1,0.5707102019089259,0.35787619276244736,22.966496950000003,15.136289266999997,0.7666113154816794
Ghdc,-0.6200309143159678,0.3579056826769091,195.39350470666668,300.8387709333333,0.7665694335328537
Depdc1b,3.718263899371882,0.35800797765297876,21.226274385666667,0.6887202296666667,0.7666834770096879
Vps9d1,-0.5543619706371132,0.3580208729236039,419.48302243333336,616.4873243000001,0.7666060636532676
Slfn1,0.886192991087819,0.35804730617869407,270.6340312,145.96486044333332,0.7665576555100899
Itch,0.7795633973207864,0.35809263195347824,2880.1531636666673,1677.3957846666665,0.7665497028300217
Mus81,-0.3694008573931416,0.3580933783868802,825.6186523333332,1066.8393958,0.7664463367883506
Rsf1,-0.5261858750607973,0.3582068327129391,1268.5319855666667,1827.2744033333336,0.7665842007305519
Slc30a9,-0.4435602206735725,0.3582176292258814,1805.0098975666667,2455.0944139999997,0.7665023630978443
Tmem33,0.24995591553905874,0.35822186874899553,4683.215514666666,3938.0603986666665,0.766406519356084
Syce1,2.7955806202093467,0.35830796093554623,149.67209331966666,20.700972673333336,0.7664857995598089
Hsf4,-0.6695740419967132,0.358316353877223,32.19245728633333,51.7960311,0.7663988680151714
Dnmt3a,0.3549327298997826,0.35851739682171496,4675.892408666667,3655.890708333334,0.7667239608318821
Stk16,0.7517216488093368,0.35860975272447065,1894.1915630000003,1124.5436694333332,0.7668165588011219
Lrp8,-0.8012340566857945,0.3586395712771434,151.15281516333334,264.14013726666667,0.7667754258833304
E2f6,-0.6509104993492756,0.35871735554688233,161.06349539666667,253.4654277,0.7668368414323464
Plekha7,-0.7540852383847946,0.35878244372783646,126.92867440666667,214.75962359999997,0.7668711032284715
Gid8,0.799484380922713,0.3588300806863963,2493.081843,1431.9859126666668,0.7668680600504596
Gtf3c2,-0.3391862260955322,0.35887443515213746,1398.2269155000001,1769.0819716666665,0.7668580035356201
Commd1,0.8448613477725706,0.3589219274958481,3245.858761333333,1806.7350946666666,0.766854654003226
Tgfbr1,0.3493930470657639,0.35893725792878517,20268.95051,15909.172960000002,0.766782599246254
Bhlhe41,0.6175976582164161,0.35896838444155826,6204.591193333334,4043.5270256666663,0.7667443040729705
Uggt2,-0.6208814723883432,0.35900472460882626,155.92199352999998,240.3169144666667,0.7667171540320485
Cox20,-0.8188210104988408,0.3590475775911191,171.91345856666666,304.01309333333336,0.7667039187604895
Setd3,-0.20973319562830042,0.3593501626053171,2882.4909119999998,3333.683110666667,0.7672452385853997
Ttc4,0.5417528586194461,0.3594451767388478,2245.163693666667,1541.9702143333334,0.7673432883918233
