,log2fc,p,fdr
Tmem134,0.07554506705721149,0.6963176609800461,0.8808649835569959
Tmem135,-0.018511862275424455,0.8074604060490113,0.9267025079450367
Tmem138,-0.05379985810369147,0.8167118463223518,0.9302103541237252
Tmem140,0.7815680607464482,0.33331362381721086,0.7637747757727058
Tmem141,0.9899064061378076,0.08243850643586689,0.7517629275291794
Tmem143,-0.9546318491818139,0.253760074937049,0.7574342730799326
Tmem144,0.4441936068593214,0.13926970146691922,0.7517629275291794
Tmem145,-1.3173178424776528,0.8497510092467869,0.9437467841200619
Tmem147,0.8352752394729558,0.21390726254304038,0.7517629275291794
Tmem14a,1.15482361673579,0.5617464772626121,0.8260140970540658
Tmem14c,1.0049548476566175,0.1995691478427254,0.7517629275291794
Tmem150a,-1.172229981060948,0.12697470257507618,0.7517629275291794
Tmem150b,1.504276067425951,0.4697034056221681,0.7869736083603315
Tmem150c,-3.169201662912561,0.058278769571995785,0.7517629275291794
Tmem151a,-4.953301270548784,0.00952511402433638,0.7517629275291794
Tmem151b,-1.3486243133506575,0.18975812020613048,0.7517629275291794
Tmem154,-0.004681646302733302,0.7808867803875774,0.9151100852775378
Tmem156,0.25952486106856154,0.5345456704790976,0.8121213262542927
Tmem158,-0.5090984298096953,0.6794084690776826,0.8745183825631095
Tmem160,0.6891316885382889,0.7199015662103029,0.89167768534615
Tmem161a,-0.4510974748568451,0.35638424506896665,0.7637747757727058
Tmem161b,-0.9902958198990125,0.17803507456155604,0.7517629275291794
Tmem163,-2.7118396585388465,0.34192445337196753,0.7637747757727058
Tmem164,-0.328651464447058,0.4319208531632518,0.7676596818876812
Tmem165,0.30825779070058007,0.8551787144933216,0.9456597540782512
Tmem167,0.7360369771843494,0.2506765580307178,0.756161236779949
Tmem167b,0.20573290883453946,0.7607718905012476,0.9075240559172881
Tmem168,-0.31796725197551,0.49690828342512394,0.7989659235332784
Tmem169,0.14448929048016315,0.4685019106501415,0.7863951883657392
Tmem17,-0.6398009436767604,0.17909377628785303,0.7517629275291794
Tmem170,-0.4213888449682173,0.40844657543140817,0.7637747757727058
Tmem170b,0.20803982005043067,0.8180302338408967,0.9309097161593184
Tmem171,1.2515345481649485,0.20457116795276808,0.7517629275291794
Tmem175,-0.3469425455055656,0.20412791448931047,0.7517629275291794
Tmem176a,1.1523763826973368,0.06323805995462001,0.7517629275291794
Tmem176b,1.1907836073504454,0.04942662446867379,0.7517629275291794
Tmem177,0.10512664823186012,0.6450293418547576,0.8605260289226345
Tmem178,1.9501820370646512,0.8910599051145254,0.9619211494903863
Tmem178b,-0.08787077126540742,0.5168465716166487,0.8059343641819157
Tmem179,-3.6060838205551082,0.09508581907160156,0.7517629275291794
Tmem179b,0.9874030671852431,0.2545373665309278,0.7574342730799326
Tmem18,-0.2698271028849997,0.5352998950058075,0.8121213262542927
Tmem181a,-0.5856214440044774,0.12104292579381132,0.7517629275291794
Tmem181b-ps,-0.16322855924666238,0.51310930262436,0.8048114649418444
Tmem181c-ps,-1.817261202710626,0.5189950740933592,0.8062602993549052
Tmem183a,-0.10275460064328036,0.6502911581259957,0.862575199371762
Tmem184b,-0.31327662728309347,0.49513698182575216,0.7984635212168156
Tmem184c,-1.0983913309138682,0.18873377814862777,0.7517629275291794
Tmem185a,0.03298294223693319,0.9017981796564314,0.9643963175134752
Tmem185b,-0.49613753172405295,0.3081375987843077,0.7637747757727058
Tmem186,-0.767608224285907,0.3018388181629705,0.7637747757727058
Tmem19,0.491482779497668,0.43083600888510504,0.7675917648050855
Tmem191,-0.2791496057543499,0.5515970981889684,0.8218102794856564
Tmem192,0.7258461076909837,0.9493046039462991,0.9834898119966768
Tmem196,1.3969096625992343,0.32828982172420745,0.7637747757727058
Tmem198,-1.598647483312943,0.6817681299594143,0.8755884324423834
Tmem198b,0.44471662222161173,0.35646145691093317,0.7637747757727058
Tmem199,0.6600774426832648,0.010939282843365877,0.7517629275291794
Tmem200a,-1.8788051200796052,0.1676858027854931,0.7517629275291794
Tmem200b,-4.63259537621176,0.10217521695721937,0.7517629275291794
Tmem200c,-0.5581081477314662,0.4095948470357369,0.7637747757727058
Tmem201,-1.0331365295658332,0.15339797381879686,0.7517629275291794
Tmem202,1.1019720080483346,0.27992021619247753,0.7637747757727058
Tmem203,0.869196625919883,0.73822163038626,0.8986592357405665
Tmem204,-1.2051148684060282,0.16036414458040915,0.7517629275291794
Tmem205,1.1219286295661945,0.059727580103058495,0.7517629275291794
Tmem208,0.5469458812776076,0.04926538407188132,0.7517629275291794
Tmem209,0.08929413573469767,0.7840611286180585,0.9161490964042289
Tmem214,-0.8954390431944117,0.2521868154253409,0.7574342730799326
Tmem215,-0.7187938415381238,0.24528065136799773,0.7530215421730372
Tmem216,1.2404146206212037,0.3963388176433407,0.7637747757727058
Tmem217,0.35007650487523834,0.9769855264600323,0.9919105231825958
Tmem218,0.24882456470360392,0.5864117153760957,0.8341215226134104
Tmem219,0.5805365276396988,0.14972737741456701,0.7517629275291794
Tmem220,0.14552134622474852,0.9184372885138965,0.9714868232128909
Tmem221,0.18973925173666556,0.8445903949222691,0.9414568544366122
Tmem222,0.14249092940988467,0.6251348843644662,0.8521242975131008
Tmem223,1.0619084769372071,0.09464398715381549,0.7517629275291794
Tmem229a,5.292287859554751,0.09266857450547031,0.7517629275291794
Tmem229b,0.11871329618343741,0.8204262220558285,0.9318120764032203
Tmem230,-0.28924754858589247,0.29154408738098,0.7637747757727058
Tmem231,-0.3022035482204356,0.5543131205382859,0.8228904955874431
Tmem234,0.9956369742070059,0.07103435556657532,0.7517629275291794
Tmem237,-0.1696264724871361,0.6492960004316838,0.8622298461396829
Tmem238,-0.9235112138925694,0.33878476798467505,0.7637747757727058
Tmem240,-0.20455946662999377,0.8124712167502877,0.9284346210082027
Tmem241,-0.9439094136426783,0.1971971823244124,0.7517629275291794
Tmem242,0.7937761044387999,0.12573052245531033,0.7517629275291794
Tmem243,0.4101134568935923,0.8024919239403181,0.9246222452924631
Tmem245,0.34224916037528635,0.49869529913507954,0.799678033955981
Tmem248,-0.3141709329180365,0.40640997667653506,0.7637747757727058
Tmem25,-2.403058663069355,0.6883474266845084,0.8780430534706992
Tmem250-ps,0.9340593472829485,0.20178168687251388,0.7517629275291794
Tmem252,-0.8407704193219455,0.39308046816814396,0.7637747757727058
Tmem253,-0.5852732769148564,0.7718233418013012,0.911562464660261
Tmem254,-0.2341926814327807,0.6232911706402336,0.8510662706947064
Tmem255a,-3.243807006618395,0.5426620136435273,0.8165613028015858
Tmem255b,-0.5808725737426639,0.46190172777330984,0.7840265489099169
Tmem256,1.5992957991988412,0.021865827969397192,0.7517629275291794
Tmem258,1.4496364666214947,0.12941309304013,0.7517629275291794
Tmem259,-0.9204995834366827,0.37882396035486315,0.7637747757727058
Tmem26,0.6917015167451819,0.27774396899166315,0.7637747757727058
Tmem260,-0.9653339362750405,0.22122332979689951,0.7517629275291794
Tmem262,0.7917751881623101,0.26485456732146945,0.7596075499258521
Tmem263,-3.2525452276160425,0.11005237247776471,0.7517629275291794
Tmem265,0.8515429678279254,0.801240604393712,0.9241899331210914
Tmem266,0.563506694410235,0.6176281160503596,0.8481180783116231
Tmem267,-1.0606580617254553,0.39572759786218015,0.7637747757727058
Tmem268,-0.16778808028250813,0.5952732349785947,0.8373582831372508
Tmem269,-0.7661341704121992,0.7827445945681091,0.915910545440931
Tmem273,0.7578999968744198,0.22835841460191567,0.7517629275291794
Tmem274,-0.0764519574403734,0.9660748469827047,0.9883577335020584
Tmem276,0.18616723993852125,0.8413433222941556,0.9402564031862791
Tmem29,1.3535594420764578,0.21759276213497314,0.7517629275291794
Tmem30a,0.06357824924307877,0.7090057220627902,0.8873799465601064
Tmem30c,3.3378994830519533,0.23600506412354255,0.7520180336367764
Tmem33,0.24995591553905874,0.35822186874899553,0.7637747757727058
Tmem35a,-1.4610891054723594,0.9175422120047964,0.9708697558755174
Tmem35b,0.8493837754017951,0.09215421889203707,0.7517629275291794
Tmem37,1.1795582547756096,0.0882218205226629,0.7517629275291794
Tmem38a,-2.31151403960573,0.057988937896105965,0.7517629275291794
Tmem38b,-0.0871073396030202,0.7145997409732925,0.8896891800174865
Tmem39a,0.28696770113870285,0.8468099940199771,0.942698780658964
Tmem39b,-0.753218338834521,0.2699656661489716,0.7621667439018888
Tmem40,3.4489142108075046,0.2238530645510744,0.7517629275291794
Tmem41a,-0.36052156922539447,0.7249019312070667,0.8933455599127024
Tmem41b,0.5320334933861327,0.3562853281567031,0.7637747757727058
Tmem42,-0.2649222064387233,0.5019057887529137,0.800188139104852
Tmem43,0.12691849667761787,0.766107383654161,0.9094450404214689
Tmem44,-2.0383534020458542,0.13034124550229625,0.7517629275291794
Tmem45a,-4.117463929511131,0.20019747447917122,0.7517629275291794
Tmem47,-1.8366897522604226,0.06094170260868706,0.7517629275291794
Tmem50a,0.7048592052148624,0.08822425833993527,0.7517629275291794
Tmem50b,0.2374357404858413,0.532898370414418,0.8118528159264794
Tmem51,0.9553725881444268,0.6253703137425006,0.8522427914257709
Tmem51os1,-2.023201998393695,0.32823613672493707,0.7637747757727058
Tmem52,2.265109635692912,0.17668233775942804,0.7517629275291794
Tmem52b,2.538102955344378,0.42264973081037427,0.7637747757727058
Tmem53,-2.075976646231301,0.02045866072222432,0.7517629275291794
Tmem59,0.4909991490601159,0.43923814868612643,0.770728346669183
Tmem59l,-1.4643627732845397,0.8421420037989924,0.9405211993297925
Tmem60,0.5926387950888574,0.264065160178397,0.7596075499258521
Tmem62,-0.8349411393810917,0.20689434372882687,0.7517629275291794
Tmem63a,-0.16944717081393568,0.5914109365422164,0.8361802693837643
Tmem63b,-1.6768482039241082,0.07767787055882472,0.7517629275291794
Tmem63c,-1.8599571540148656,0.16165364128857762,0.7517629275291794
Tmem64,-1.092931231629062,0.11327300162698459,0.7517629275291794
Tmem65,0.45052940193501306,0.33977526271501424,0.7637747757727058
Tmem67,-0.7324897890165811,0.33409416272469905,0.7637747757727058
Tmem68,-0.29983601429291495,0.5013873766734479,0.800188139104852
Tmem69,0.7944110973517957,0.2844876219461196,0.7637747757727058
Tmem70,-0.5028810997535683,0.4183917257305853,0.7637747757727058
Tmem71,0.27212832981650154,0.6644267603253495,0.8677117391753767
Tmem72,-1.9525181923072255,0.42264973081037416,0.7637747757727058
Tmem74b,-1.6438612404548911,0.6763011312247735,0.8730200027412153
Tmem79,2.1886901057006405,0.05824859552821194,0.7517629275291794
Tmem80,0.7885708915329908,0.29574426761166867,0.7637747757727058
Tmem82,0.48199686330501273,0.40734104255846326,0.7637747757727058
Tmem86a,0.7074261809219848,0.1542297928215455,0.7517629275291794
Tmem86b,-0.7760044102006115,0.2124934496562397,0.7517629275291794
Tmem87a,0.8185565520186694,0.1771767130928276,0.7517629275291794
Tmem87b,-0.08325523379563511,0.6045868526738698,0.8415068698964557
Tmem88,1.4155877544649789,0.36662045278925937,0.7637747757727058
Tmem89,-1.306281608735735,0.5359930732154562,0.8125848046046981
Tmem8b,-0.9067848149705513,0.29713831109643996,0.7637747757727058
Tmem9,0.22191773312253107,0.8475262753196906,0.9429313131777157
Tmem91,0.4004151447308426,0.6908479772543404,0.878962882890295
Tmem94,-0.48671311109340065,0.305599686193788,0.7637747757727058
Tmem95,-2.768543019760687,0.29842463089846843,0.7637747757727058
Tmem97,0.3317061151895488,0.2708221389929809,0.7621667439018888
Tmem98,-0.322239652944769,0.5349307900680684,0.8121213262542927
Tmem9b,-0.11383596003128092,0.6269057185901826,0.8531276208668429
Tmf1,0.7213160430138041,0.2396014816477178,0.7524593546480055
Tmie,-2.2664983068538898,0.07257323914538728,0.7517629275291794
Tmigd1,-3.7332115707399742,0.42264973081037427,0.7637747757727058
Tmigd3,2.0533722426278325,0.18347755051213402,0.7517629275291794
Tmlhe,0.17540547182805283,0.764392440623213,0.9087536192111663
Tmod1,-1.255446048210978,0.3920834380327489,0.7637747757727058
Tmod2,-0.8462492129098007,0.22621069415530912,0.7517629275291794
Tmod3,0.33905728644852307,0.23664104510081013,0.752097311879766
Tmod4,-0.9904491560833508,0.6211466335204634,0.8500967431080714
Tmpo,0.16003772072114683,0.844210268066525,0.9413833263081365
Tmppe,-0.06979008414675626,0.7705388184260351,0.910939327639588
Tmprss11e,1.1440573912292566,0.905989154849098,0.9657629606236282
Tmprss2,-1.1479093994968967,0.909520055227284,0.9671960719839489
Tmprss4,-0.8761830050329814,0.7616791163273369,0.9079105252375621
Tmprss5,1.1821808617624912,0.8921334523122192,0.9619259744163199
Tmprss9,-1.2852271862888205,0.576941590144322,0.8310750438260951
Tmsb10,1.3577325123412782,0.0482633331631824,0.7517629275291794
Tmsb15b1,0.8126016150059654,0.3671530196496182,0.7637747757727058
Tmsb15b2,-1.042485578421734,0.43804332986145944,0.7701131354083477
Tmsb4x,1.4681809545367952,0.06955701477871083,0.7517629275291794
Tmtc1,-1.9685663301110448,0.44472752719372943,0.7727022757515678
Tmtc2,-0.47253040227060294,0.4155599549100687,0.7637747757727058
Tmtc3,-0.39091751643953226,0.4880934077303093,0.7946688147737994
Tmtc4,0.5372863319219038,0.6363040739544035,0.8569397497253124
Tmub1,-0.01835016064506764,0.924236560870447,0.9739234993411412
Tmub2,-0.1599461243295912,0.5876996802529851,0.8352623017280834
Tmx1,0.23107257132108652,0.16708533600900916,0.7517629275291794
Tmx2,0.33846758772824415,0.4226364256790213,0.7637747757727058
Tmx3,0.6205342021500038,0.28041561051074454,0.7637747757727058
Tmx4,-0.12720484100783253,0.8344148386053934,0.9370063576984202
Tnc,-2.3998778218741728,0.45436063091607104,0.7787747875383113
Tnf,0.2590836375757856,0.5909857747606719,0.8360776712728288
Tnfaip1,0.5133996629240681,0.10004293962065262,0.7517629275291794
Tnfaip2,0.8305398672774568,0.2847863329272335,0.7637747757727058
Tnfaip3,0.19432478162478065,0.4873538665316666,0.7941599420644876
Tnfaip6,-0.8583912594275942,0.22529917302687158,0.7517629275291794
Tnfaip8,0.7945001715053156,0.04836251457746447,0.7517629275291794
Tnfaip8l1,1.0680850940618183,0.557974433712021,0.8243774110310406
Tnfaip8l2,0.31096947130339986,0.2985011877097721,0.7637747757727058
Tnfaip8l3,-0.7790988856972045,0.8118732676041893,0.9280936982747311
Tnfrsf10b,-0.18409653981317803,0.9289591628000283,0.975946762792738
Tnfrsf11a,0.9610286924514247,0.10662457824661134,0.7517629275291794
Tnfrsf12a,0.8429558105145356,0.5199287774714481,0.8064136083324694
Tnfrsf13b,0.16785768300166426,0.5772790555373937,0.8312798083741442
Tnfrsf13c,0.3366326154774105,0.7884052334879588,0.919037509530797
Tnfrsf14,1.2115428912950286,0.12847003111112365,0.7517629275291794
Tnfrsf17,1.6419370706053547,0.3668976723179033,0.7637747757727058
Tnfrsf18,0.05374198237759313,0.9939706685686875,0.9987916215903554
Tnfrsf19,0.7321537885573468,0.7549994664140793,0.9052645511230502
Tnfrsf1a,0.5266403459636653,0.33332443314061166,0.7637747757727058
Tnfrsf1b,0.043941638615766866,0.9957443035653304,0.9990404595386356
Tnfrsf21,0.0431147159828073,0.9414630585797815,0.9806843982673907
Tnfrsf22,1.7021438354194875,0.34772279290717945,0.7637747757727058
Tnfrsf23,1.2225938617784051,0.2652256424377103,0.7597068434907926
Tnfrsf25,-0.14233500558622397,0.5230440267442737,0.8078098627808096
Tnfrsf26,1.219805885672265,0.6114995613840323,0.8455908517381258
Tnfrsf4,-1.215713836650189,0.4722258660004206,0.7879614988146434
Tnfrsf8,0.3592242986541776,0.5525893759429824,0.8223651768167534
Tnfrsf9,-1.1335387940352533,0.9065111458554949,0.9661306195361649
Tnfsf10,0.5168984639015262,0.4906451815084838,0.795811440202541
Tnfsf11,-2.609542875455232,0.42264973081037427,0.7637747757727058
Tnfsf12,-0.026555406824069136,0.9279193536419357,0.9756058367737883
Tnfsf13,0.0837103966724146,0.7180580175307889,0.8907424263245733
Tnfsf13b,-0.09533150749853589,0.8513161179752824,0.9444381219352003
Tnfsf13os,0.6127001349774676,0.30331347440000683,0.7637747757727058
Tnfsf14,-0.5735545939889715,0.47028183327876333,0.7870064991772953
Tnfsf15,0.6992282414692272,0.27792152466916753,0.7637747757727058
Tnfsf18,1.120068778864443,0.3414746174330481,0.7637747757727058
Tnfsf8,0.8084572684595052,0.13364783068827105,0.7517629275291794
Tnfsf9,1.0949577705333027,0.03368227780650728,0.7517629275291794
Tnik,-1.0484306138282586,0.3033986959444595,0.7637747757727058
Tnip1,0.5794268518091733,0.2078490712733989,0.7517629275291794
Tnip2,0.12960810209792048,0.675209438565817,0.8724876678907353
Tnip3,2.405986871123835,0.0838062280369987,0.7517629275291794
Tnk2,-1.6962407576085878,0.288548359305875,0.7637747757727058
Tnks,-1.0816028147268453,0.2784856243729391,0.7637747757727058
Tnks1bp1,-0.39258978553620744,0.441358361340455,0.7714344617747999
Tnks2,0.4433406629231318,0.15410849330231108,0.7517629275291794
Tnnc1,-2.7310427840678715,0.06736123840933442,0.7517629275291794
Tnni2,1.135678570085793,0.011724244488824972,0.7517629275291794
Tnni3,-0.5081577071801556,0.4203859531917802,0.7637747757727058
Tnnt1,0.9271211825190384,0.3531373312567208,0.7637747757727058
Tnnt2,2.3791368600024234,0.6894748168758149,0.8782251462489942
Tnnt3,-1.4318874278624802,0.17301604690237724,0.7517629275291794
Tnp1,1.6758830115455352,0.42264973081037427,0.7637747757727058
Tnpo1,-0.16172788571216204,0.41278260112102105,0.7637747757727058
Tnpo2,0.5448945198237171,0.7706261128393223,0.910939327639588
Tnpo3,-0.45517715421422356,0.29703715192824126,0.7637747757727058
Tnr,-0.9398060743182471,0.6398380392808035,0.8587019383233959
Tnrc18,-0.5728206085814196,0.09926289010702537,0.7517629275291794
Tnrc6a,0.4674450082474973,0.19087360737928252,0.7517629275291794
Tnrc6b,-0.5020599133755953,0.02366950436837569,0.7517629275291794
Tnrc6c,-0.23238709442558658,0.5762622624910835,0.8307658284322702
Tns1,-0.6458263444040259,0.33337296263913846,0.7637747757727058
Tns2,-1.4045990033288391,0.17166745681818713,0.7517629275291794
Tns3,-0.5273365744743654,0.21034800205882698,0.7517629275291794
Tns4,0.5378344754194396,0.5103786224365175,0.8037493421936382
Tnxb,-3.594774721811051,0.03660199652867613,0.7517629275291794
Tob1,-0.680606795293534,0.2959996289220858,0.7637747757727058
Tob2,-0.30455919598437564,0.4017386981819942,0.7637747757727058
Toe1,-0.2536364085148082,0.49550554587893125,0.798504507511928
Togaram1,-0.5608849645866131,0.3767372257875219,0.7637747757727058
Togaram2,-4.877057528084618,0.42264973081037427,0.7637747757727058
Tollip,-0.4646757916263741,0.14894608335350643,0.7517629275291794
Tom1,0.038303693143480984,0.8810383648015896,0.957754710195777
Tom1l1,-0.9991234875461933,0.2878469631132755,0.7637747757727058
Tom1l2,-1.5379501424887148,0.05495006706030155,0.7517629275291794
Tomm20,0.43501353170059887,0.8784843639069587,0.9567576247048971
Tomm22,0.6225943868946937,0.0510087711929734,0.7517629275291794
Tomm34,0.3746237839011801,0.2689308119144061,0.7617844580483013
Tomm40,-0.8248366719673037,0.2951240764202098,0.7637747757727058
Tomm40l,0.5703192392372229,0.2993073427492319,0.7637747757727058
Tomm5,1.4573433566787803,0.1662497879393109,0.7517629275291794
Tomm6,1.3083544815581938,0.08557620984047777,0.7517629275291794
Tomm6os,1.2460761179088296,0.556699328926367,0.8238244047502575
Tomm7,1.208513307821981,0.0923348855437516,0.7517629275291794
Tomm70a,0.5241776584408698,0.8197798261828417,0.9316300802065388
Tomt,0.22981331898225124,0.9872992422303131,0.9956945404882331
Tonsl,-0.7765412193556156,0.31287600992464126,0.7637747757727058
Top1,0.6787079922112095,0.2956269691189911,0.7637747757727058
Top1mt,-0.29069026105117113,0.6529589697432158,0.8629222630396176
Top2a,0.7656223292277917,0.6908676908965716,0.878962882890295
Top2b,-0.007582818595286135,0.9343233750992758,0.9779709691627977
Top3a,-0.3816126844366909,0.33025086643619733,0.7637747757727058
Top3b,-0.08644576807071482,0.5542074155048382,0.8228904955874431
Topbp1,-0.35921687888519727,0.46371514437384537,0.7846196389917014
Topors,-0.05678117588718981,0.7506055911446009,0.903993670108172
Tor1a,0.4715517780635159,0.5152377042495873,0.80561372898476
Tor1aip1,0.5475506078446646,0.07427196156544018,0.7517629275291794
Tor1aip2,0.7252393796014142,0.1634955494451453,0.7517629275291794
Tor1b,0.6195100075167517,0.1488170309345389,0.7517629275291794
Tor2a,0.4494144747957891,0.5163047934050079,0.8059244228061984
Tor3a,0.31161533511022393,0.33337851067817703,0.7637747757727058
Tor4a,-0.2706439921242266,0.47485779380649973,0.7886881679957538
Tox,0.8718725171874201,0.5731059822945284,0.8296060115612038
Tox2,-1.5579111143378854,0.10729849632379511,0.7517629275291794
Tox3,0.2190689562175488,0.7641840682726766,0.9087039120472898
Tox4,0.35623521825714893,0.11546072770215099,0.7517629275291794
Tpbg,-2.463172112032566,0.04251255308591456,0.7517629275291794
Tpbgl,-0.36898242219871186,0.3756342775339362,0.7637747757727058
Tpcn1,0.6703648278836651,0.19952421053461333,0.7517629275291794
Tpcn2,0.7510999501458665,0.14186850232537646,0.7517629275291794
Tpd52,0.6218163218487388,0.03220066382495849,0.7517629275291794
Tpd52l1,-0.41046904702177456,0.7371552403093287,0.898208376077705
Tpd52l2,0.4403457431511451,0.145376977749542,0.7517629275291794
Tpgs1,0.07145079722032019,0.904367629863691,0.9650400963606096
Tpgs2,-0.7366345708274861,0.1761223988354383,0.7517629275291794
Tph2,0.09992011061942203,0.6693862380609057,0.8699257232287473
Tpi1,0.06342979157664741,0.7960072745592952,0.9219118269998209
Tpk1,0.22529933884101797,0.9474818416844797,0.9831909387072393
Tpm1,-0.004048917540853551,0.9227117684242234,0.9734772411902335
Tpm2,1.3720911883913292,0.20338126953897237,0.7517629275291794
Tpm3,0.45396823922378043,0.06157431156820528,0.7517629275291794
Tpm4,0.6341538660125638,0.018247716653621536,0.7517629275291794
Tpmt,-0.7905779767553419,0.31321841319642435,0.7637747757727058
Tpo,0.3917048616442465,0.9046124574616808,0.9651125800974729
Tpp1,0.49263553258341375,0.006349368235911483,0.7517629275291794
Tpp2,0.6286531394709721,0.15830232778239323,0.7517629275291794
Tppp,0.3467102759375746,0.9495465689578322,0.9834975758848779
Tppp3,-0.31259064611729365,0.4605976848793152,0.783144710909973
Tpr,-0.11932741485880435,0.5892122326693626,0.8355980081534926
Tpra1,1.1377727688105819,0.30059438664240656,0.7637747757727058
Tprgl,-0.1455180281962863,0.5917274918061914,0.8363290411331008
Tprkb,-0.00031536922020560166,0.9579433267677668,0.9860121132487117
Tprn,1.0879242403759595,0.4653545528646699,0.7853159097770688
Tpst1,-0.9565115086054943,0.23851140865524453,0.7524593546480055
Tpst2,-0.5217218779875243,0.3165428591297501,0.7637747757727058
Tpt1,1.0348470343413616,0.1375576318244588,0.7517629275291794
Tpte,-1.375578643486717,0.42264973081037427,0.7637747757727058
Tpx2,0.9868596631567069,0.8727305798701703,0.9539568392968087
Tra2a,0.10211639917930615,0.7048089273225553,0.8853114131610331
Tra2b,0.5127936027380419,0.10586015344356543,0.7517629275291794
Trabd,-0.07350485938002492,0.7749861578397008,0.9125096468528947
Trabd2b,1.8847839497289958,0.18493378798490362,0.7517629275291794
Trac,-2.253832205687766,0.4118804909922287,0.7637747757727058
Tradd,-0.1922742058529339,0.5842494860083718,0.8336161919186663
Traf1,0.8340624789165927,0.3435357462980677,0.7637747757727058
Traf2,0.6125297098744578,0.34179306611266635,0.7637747757727058
Traf3,-0.13593971618407086,0.627714788180078,0.8533890816625177
Traf3ip1,-0.5919800560041113,0.5787087662408206,0.8316556657356668
Traf3ip2,-1.209807947860024,0.2108642635506226,0.7517629275291794
Traf3ip3,0.1358349639493418,0.29825110391780446,0.7637747757727058
Traf4,-2.272164866660344,0.1000427515600952,0.7517629275291794
Traf5,-0.24605176658391356,0.6705697682781073,0.8702969510208187
Traf6,-0.9091685190050994,0.2169568703577052,0.7517629275291794
Traf7,-0.5070465598290962,0.3927445934054114,0.7637747757727058
Trafd1,-0.3033795447743094,0.3910723167919046,0.7637747757727058
Traip,0.6783105962152469,0.6008400876444321,0.8395144698420716
Trak1,-0.7502678582249379,0.3782371685531152,0.7637747757727058
Trak2,-0.969730044312347,0.1275092746315368,0.7517629275291794
Tram1,-0.025062002640345058,0.6530900569601167,0.8629222630396176
Tram1l1,-0.3907724978675391,0.40435340906339406,0.7637747757727058
Tram2,-2.372226810909635,0.11353470528741592,0.7517629275291794
Trank1,2.1534877342750733,0.7357929317873105,0.8978854467687248
Trap1,0.6248548989119819,0.2523642670968489,0.7574342730799326
Trap1a,-2.3596115122059547,0.42264973081037416,0.7637747757727058
Trappc1,0.9835015502793235,0.06203370141190999,0.7517629275291794
Trappc10,-0.5711762075753902,0.22079152023777449,0.7517629275291794
Trappc11,-0.5433026096178448,0.013485902225708005,0.7517629275291794
Trappc12,-0.7444415608708267,0.2866610824583722,0.7637747757727058
Trappc13,0.719086959172453,0.4101343511607711,0.7637747757727058
Trappc14,-1.1537975157664022,0.2705811675400292,0.7621667439018888
Trappc2,0.7659540788965165,0.3224501528910163,0.7637747757727058
Trappc2l,1.3889260798425471,0.03714337754353706,0.7517629275291794
Trappc3,0.33128626759871166,0.181740447429881,0.7517629275291794
Trappc4,0.49749004111279604,0.10839224262227504,0.7517629275291794
Trappc5,-0.12359327466029911,0.6352473063035412,0.856768640948943
Trappc6a,0.9863061761754508,0.12422826482151601,0.7517629275291794
Trappc6b,0.5359937720151206,0.886108270880322,0.9605228206833717
Trappc8,-0.11581708900521744,0.6791531160438913,0.874502739801246
Trappc9,-1.272773674897145,0.15556665828384736,0.7517629275291794
Trarg1,-2.094400832540486,0.11938102532672706,0.7517629275291794
Trav13-4-dv7,2.9720053211868387,0.13483201418422727,0.7517629275291794
Trav13-5,1.404010107434556,0.42264973081037416,0.7637747757727058
Trav13d-4,-1.6027072994843117,0.5432957160553165,0.8168921623782853
Trav13n-4,3.973676565895313,0.03581347773521781,0.7517629275291794
Trav14-3,4.8716857185286075,0.3471744102804716,0.7637747757727058
Trav14d-3-dv8,0.8403179509506867,0.29145996602318824,0.7637747757727058
Trav14n-3,1.1469581166850302,0.5918227503148759,0.8363290411331008
Trav16d-dv11,-0.16933154430426134,0.9703243995185431,0.9891986614051163
Trav4-1,2.363220407379755,0.42264973081037427,0.7637747757727058
Trav4-4-dv10,0.2964632675086324,0.9487641983209449,0.9833717708770126
Trav6d-4,-1.8284493512701456,0.42264973081037427,0.7637747757727058
Trav7n-4,-0.41372347022830364,0.7870826978726781,0.9180490994507295
Trav9-1,1.9120560410588558,0.42264973081037416,0.7637747757727058
Trbc1,-3.264759477528658,0.42264973081037427,0.7637747757727058
Trbc2,1.2460844555163357,0.42264973081037416,0.7637747757727058
Trbv13-1,-3.9403994836900678,0.42264973081037427,0.7637747757727058
Trcg1,0.2089901345090273,0.8290211812954179,0.9345623490871771
Trdmt1,-0.550620664155469,0.3290616395004179,0.7637747757727058
Treh,-2.3596115122059547,0.42264973081037416,0.7637747757727058
Trem1,0.8872291559542806,0.2399282402272637,0.7524593546480055
Trem2,1.0781275921510407,0.0462517706979963,0.7517629275291794
Trem3,-1.6563909644635033,0.42264973081037416,0.7637747757727058
Treml1,0.779812796016633,0.2976306138665368,0.7637747757727058
Treml2,0.7607334515277054,0.24223793851288208,0.7524593546480055
Treml4,0.46786973503515317,0.4798357829497561,0.7905842177736416
Trerf1,0.1526054611705452,0.5243023893673165,0.8082032284837808
Trf,0.5001407485272733,0.1643180098828794,0.7517629275291794
Trgc2,-1.5428342818900846,0.42264973081037416,0.7637747757727058
Trgv2,-1.6926983232464488,0.42264973081037427,0.7637747757727058
Trhde,-1.1969903195499165,0.2675620626401761,0.761333150075063
